sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
81,-72,1,144,6,0
82,-72,1,467,1,0
83,-71,1,300,3,0
84,-71,1,217,10,0
85,-71,1,71,6,0
86,-71,1,147,9,0
87,-71,1,891,3,0
88,-71,1,181,9,0
89,-71,1,2,2,0
90,-71,1,1302,7,0
91,-70,1,119,12,0
92,-69,1,1606,4,0
93,-68,1,202,8,0
94,-68,1,975,6,0
95,-67,1,53,4,0
96,-66,1,629,12,0
97,-65,1,509,1,0
98,-64,1,2110,3,0
99,-64,1,844,3,0
100,-63,1,94,6,0
101,-62,1,2925,4,0
102,-62,1,1650,8,0
103,-62,1,873,9,0
104,-61,1,404,2,0
105,-60,1,856,2,0
106,-59,1,2134,3,0
107,-59,1,11,12,0
108,-59,1,7,6,0
109,-58,1,175,2,0
110,-57,1,3052,4,0
111,-56,1,2357,1,0
112,-55,1,2059,2,0
113,-55,1,234,6,0
114,-54,1,138,2,0
115,-53,1,205,8,0
116,-52,1,2800,2,0
117,-52,1,1448,1,0
118,-52,1,704,2,0
119,-52,1,699,2,0
120,-52,1,453,5,0
121,-51,1,2,8,0
122,-51,1,86,8,0
123,-50,1,4,4,0
124,-49,1,1859,4,0
125,-49,1,385,11,0
126,-49,1,167,2,0
127,-49,1,267,10,0
128,-49,1,302,10,0
129,-49,1,30,1,0
130,-48,1,47,5,0
131,-48,1,896,4,0
132,-48,1,769,4,0
133,-47,1,238,8,0
134,-47,1,313,7,0
135,-47,1,825,8,0
136,-47,1,151,8,0
137,-46,1,735,9,0
138,-46,1,159,6,0
139,-46,1,20,6,0
140,-46,1,2,2,0
141,-46,1,180,6,0
142,-46,1,16,6,0
143,-45,1,6,1,0
144,-44,1,102,10,0
145,-44,1,239,7,0
146,-44,1,4,5,0
147,-44,1,407,1,0
148,-43,1,4,7,0
149,-43,1,2,8,0
150,-43,1,152,10,0
151,-43,1,1246,3,0
152,-43,1,347,4,0
153,-43,1,1882,2,0
154,-43,1,185,6,0
155,-43,1,2441,2,0
156,-43,1,38,6,0
157,-43,1,97,7,0
158,-43,1,20,8,0
159,-43,1,1877,2,0
160,-42,1,56,6,0
161,-42,1,944,8,0
162,-42,1,1277,9,0
163,-42,1,541,1,0
164,-41,1,3,8,0
165,-41,1,1244,2,0
166,-41,1,10,10,0
167,-40,1,101,10,0
168,-39,1,2545,1,0
169,-38,1,234,12,0
170,-37,1,1717,4,0
171,-36,1,83,6,0
172,-35,1,2069,3,0
173,-35,1,2004,2,0
174,-35,1,1107,10,0
175,-35,1,8,6,0
176,-35,1,198,2,0
177,-35,1,327,4,0
178,-34,1,1469,4,0
179,-34,1,101,6,0
180,-34,1,57,8,0
181,-34,1,806,4,0
182,-34,1,9,6,0
183,-33,1,3152,2,0
184,-32,1,564,3,0
185,-31,1,71,7,0
186,-30,1,236,8,0
187,-30,1,1217,7,0
188,-30,1,245,8,0
189,-29,1,287,8,0
190,-29,1,214,8,0
191,-28,1,12,4,0
192,-28,1,38,6,0
193,-27,1,578,5,0
194,-26,1,759,9,0
195,-26,1,623,12,0
196,-26,1,137,8,0
197,-26,1,21,9,0
198,-26,1,1150,4,0
199,-25,1,438,10,0
200,-25,1,99,9,0
201,-25,1,10,4,0
202,-24,1,295,4,0
203,-24,1,268,12,0
204,-24,1,336,6,0
205,-24,1,246,11,0
206,-23,1,205,5,0
207,-22,1,116,4,0
208,-22,1,142,3,0
209,-22,1,391,8,0
210,-22,1,10,8,0
211,-21,1,77,8,0
212,-20,1,315,6,0
213,-19,1,672,3,0
214,-19,1,3,5,0
215,-18,1,275,4,0
216,-17,1,832,2,0
217,-17,1,46,10,0
218,-17,1,69,2,0
219,-17,1,156,6,0
220,-16,1,4,4,0
221,-15,1,1130,6,0
222,-14,1,389,6,0
223,-13,1,20,6,0
224,-12,1,521,6,0
225,-12,1,408,2,0
226,-12,1,1128,8,0
227,-12,1,742,2,0
228,-11,1,806,3,0
229,-10,1,168,6,0
230,-10,1,380,4,0
231,-10,1,370,5,0
232,-10,1,488,9,0
233,-10,1,371,8,0
234,-10,1,548,9,0
235,-9,1,215,6,0
236,-9,1,175,2,0
237,-9,1,1401,7,0
238,-9,1,227,6,0
239,-9,1,242,8,0
240,-9,1,140,4,0
241,-9,1,1827,2,0
242,-9,1,1246,3,0
243,-9,1,67,4,0
244,-9,1,71,2,0
245,-8,1,1461,2,0
246,-8,1,18,8,0
247,-8,1,255,5,0
248,-7,1,125,6,0
249,-6,1,565,8,0
250,-6,1,88,6,0
251,-6,1,285,6,0
252,-5,1,425,1,0
253,-5,1,1090,12,0
254,-5,1,386,8,0
255,-5,1,351,6,0
256,-4,1,621,2,0
257,-4,1,316,11,0
258,-4,1,264,10,0
259,-4,1,38,4,0
260,-4,1,2186,2,0
261,-4,1,1262,7,0
262,-4,1,10,8,0
263,-4,1,25,8,0
264,-4,1,56,3,0
265,-4,1,639,9,0
266,-4,1,301,4,0
267,-3,1,636,8,0
268,-3,1,26,2,0
269,-3,1,864,6,0
270,-3,1,2905,4,0
271,-3,1,430,4,0
272,-3,1,289,6,0
273,-3,1,1050,1,0
274,-2,1,637,6,0
275,-2,1,1018,7,0
276,-2,1,117,10,0
277,-2,1,5,2,0
278,-1,1,911,12,0
279,-1,1,1054,3,0
