order_id,order_dum,order_type,item,qty,facing,due_date,station,pod_id,status,finish_time,date,time_gen
227,76,1,295,8,-1,99999,-1,-1,-3,-1,1,1320
228,76,1,2033,3,-1,99999,-1,-1,-3,-1,1,1320
229,76,1,52,2,-1,99999,-1,-1,-3,-1,1,1320
230,77,1,297,10,-1,99999,-1,-1,-3,-1,1,1320
231,78,1,1567,2,-1,99999,-1,-1,-3,-1,1,1320
232,79,1,161,4,-1,99999,-1,-1,-3,-1,1,1380
233,80,1,701,6,-1,99999,-1,-1,-3,-1,1,1380
234,80,1,669,7,-1,99999,-1,-1,-3,-1,1,1380
235,80,1,1038,6,-1,99999,-1,-1,-3,-1,1,1380
236,80,1,127,6,-1,99999,-1,-1,-3,-1,1,1380
237,81,1,326,6,-1,99999,-1,-1,-3,-1,1,1440
238,81,1,1871,3,-1,99999,-1,-1,-3,-1,1,1440
239,81,1,500,3,-1,99999,-1,-1,-3,-1,1,1440
240,81,1,127,7,-1,99999,-1,-1,-3,-1,1,1440
241,82,1,536,5,-1,99999,-1,-1,-3,-1,1,1500
242,83,1,60,10,-1,99999,-1,-1,-3,-1,1,1500
243,84,1,643,8,-1,99999,-1,-1,-3,-1,1,1500
244,84,1,255,4,-1,99999,-1,-1,-3,-1,1,1500
245,84,1,31,7,-1,99999,-1,-1,-3,-1,1,1500
246,85,1,695,6,-1,99999,-1,-1,-3,-1,1,1560
247,85,1,1700,2,-1,99999,-1,-1,-3,-1,1,1560
248,86,1,124,6,-1,99999,-1,-1,-3,-1,1,1560
249,86,1,1167,2,-1,99999,-1,-1,-3,-1,1,1560
250,86,1,892,6,-1,99999,-1,-1,-3,-1,1,1560
251,86,1,160,8,-1,99999,-1,-1,-3,-1,1,1560
252,87,1,510,4,-1,99999,-1,-1,-3,-1,1,1560
253,88,1,45,8,-1,99999,-1,-1,-3,-1,1,1560
254,88,1,136,6,-1,99999,-1,-1,-3,-1,1,1560
255,88,1,246,7,-1,99999,-1,-1,-3,-1,1,1560
256,89,1,2144,1,-1,99999,-1,-1,-3,-1,1,1560
257,89,1,1022,10,-1,99999,-1,-1,-3,-1,1,1560
258,89,1,25,12,-1,99999,-1,-1,-3,-1,1,1560
259,90,1,1504,2,-1,99999,-1,-1,-3,-1,1,1620
260,90,1,72,12,-1,99999,-1,-1,-3,-1,1,1620
261,90,1,497,11,-1,99999,-1,-1,-3,-1,1,1620
262,91,1,2,7,-1,99999,-1,-1,-3,-1,1,1620
263,91,1,232,4,-1,99999,-1,-1,-3,-1,1,1620
264,91,1,610,2,-1,99999,-1,-1,-3,-1,1,1620
265,92,1,50,4,-1,99999,-1,-1,-3,-1,1,1620
266,92,1,1296,10,-1,99999,-1,-1,-3,-1,1,1620
267,92,1,1130,6,-1,99999,-1,-1,-3,-1,1,1620
268,92,1,2851,2,-1,99999,-1,-1,-3,-1,1,1620
269,92,1,69,7,-1,99999,-1,-1,-3,-1,1,1620
270,93,1,2005,2,-1,99999,-1,-1,-3,-1,1,1620
271,94,1,464,8,-1,99999,-1,-1,-3,-1,1,1620
272,94,1,64,12,-1,99999,-1,-1,-3,-1,1,1620
273,94,1,1323,3,-1,99999,-1,-1,-3,-1,1,1620
274,95,1,19,8,-1,99999,-1,-1,-3,-1,1,1620
275,95,1,2024,2,-1,99999,-1,-1,-3,-1,1,1620
276,95,1,229,2,-1,99999,-1,-1,-3,-1,1,1620
277,95,1,779,4,-1,99999,-1,-1,-3,-1,1,1620
278,96,1,1505,1,-1,99999,-1,-1,-3,-1,1,1620
279,96,1,342,8,-1,99999,-1,-1,-3,-1,1,1620
280,96,1,1575,3,-1,99999,-1,-1,-3,-1,1,1620
281,96,1,931,3,-1,99999,-1,-1,-3,-1,1,1620
282,96,1,75,11,-1,99999,-1,-1,-3,-1,1,1620
283,96,1,1879,2,-1,99999,-1,-1,-3,-1,1,1620
284,97,1,833,6,-1,99999,-1,-1,-3,-1,1,1680
285,97,1,357,9,-1,99999,-1,-1,-3,-1,1,1680
286,98,1,216,12,-1,99999,-1,-1,-3,-1,1,1680
287,98,1,2072,2,-1,99999,-1,-1,-3,-1,1,1680
288,98,1,173,8,-1,99999,-1,-1,-3,-1,1,1680
289,99,1,264,9,-1,99999,-1,-1,-3,-1,1,1680
290,99,1,2274,2,-1,99999,-1,-1,-3,-1,1,1680
291,99,1,123,2,-1,99999,-1,-1,-3,-1,1,1680
292,99,1,33,3,-1,99999,-1,-1,-3,-1,1,1680
293,100,1,1907,2,-1,99999,-1,-1,-3,-1,1,1680
294,101,1,197,5,-1,99999,-1,-1,-3,-1,1,1680
295,101,1,2018,3,-1,99999,-1,-1,-3,-1,1,1680
296,102,1,391,6,-1,99999,-1,-1,-3,-1,1,1740
297,102,1,242,5,-1,99999,-1,-1,-3,-1,1,1740
298,103,1,6,5,-1,99999,-1,-1,-3,-1,1,1800
299,103,1,161,7,-1,99999,-1,-1,-3,-1,1,1800
300,104,1,2929,3,-1,99999,-1,-1,-3,-1,1,1800
301,104,1,207,6,-1,99999,-1,-1,-3,-1,1,1800
302,104,1,4,7,-1,99999,-1,-1,-3,-1,1,1800
303,104,1,13,11,-1,99999,-1,-1,-3,-1,1,1800
304,105,1,114,6,-1,99999,-1,-1,-3,-1,1,1800
305,106,1,280,6,-1,99999,-1,-1,-3,-1,1,1800
306,106,1,1313,9,-1,99999,-1,-1,-3,-1,1,1800
307,107,1,579,11,-1,99999,-1,-1,-3,-1,1,1800
308,108,1,25,2,-1,99999,-1,-1,-3,-1,1,1800
309,108,1,736,4,-1,99999,-1,-1,-3,-1,1,1800
310,108,1,419,5,-1,99999,-1,-1,-3,-1,1,1800
311,108,1,2552,2,-1,99999,-1,-1,-3,-1,1,1800
312,108,1,345,10,-1,99999,-1,-1,-3,-1,1,1800
313,108,1,1442,2,-1,99999,-1,-1,-3,-1,1,1800
314,108,1,14,4,-1,99999,-1,-1,-3,-1,1,1800
315,108,1,2,9,-1,99999,-1,-1,-3,-1,1,1800
316,108,1,64,6,-1,99999,-1,-1,-3,-1,1,1800
317,109,1,1225,6,-1,99999,-1,-1,-3,-1,1,1800
318,109,1,1013,8,-1,99999,-1,-1,-3,-1,1,1800
319,109,1,107,3,-1,99999,-1,-1,-3,-1,1,1800
320,109,1,155,5,-1,99999,-1,-1,-3,-1,1,1800
321,109,1,1075,7,-1,99999,-1,-1,-3,-1,1,1800
322,109,1,185,4,-1,99999,-1,-1,-3,-1,1,1800
323,109,1,348,10,-1,99999,-1,-1,-3,-1,1,1800
324,109,1,262,9,-1,99999,-1,-1,-3,-1,1,1800
325,109,1,1594,7,-1,99999,-1,-1,-3,-1,1,1800
326,109,1,763,8,-1,99999,-1,-1,-3,-1,1,1800
327,109,1,389,6,-1,99999,-1,-1,-3,-1,1,1800
328,110,1,189,1,-1,99999,-1,-1,-3,-1,1,1860
329,110,1,1171,6,-1,99999,-1,-1,-3,-1,1,1860
330,111,1,1128,6,-1,99999,-1,-1,-3,-1,1,1860
331,111,1,1217,6,-1,99999,-1,-1,-3,-1,1,1860
332,111,1,17,12,-1,99999,-1,-1,-3,-1,1,1860
333,111,1,98,8,-1,99999,-1,-1,-3,-1,1,1860
334,112,1,2901,2,-1,99999,-1,-1,-3,-1,1,1920
335,112,1,3138,2,-1,99999,-1,-1,-3,-1,1,1920
336,112,1,885,8,-1,99999,-1,-1,-3,-1,1,1920
337,112,1,205,8,-1,99999,-1,-1,-3,-1,1,1920
338,112,1,18,6,-1,99999,-1,-1,-3,-1,1,1920
339,112,1,1109,3,-1,99999,-1,-1,-3,-1,1,1920
340,112,1,72,2,-1,99999,-1,-1,-3,-1,1,1920
341,112,1,746,12,-1,99999,-1,-1,-3,-1,1,1920
342,112,1,938,11,-1,99999,-1,-1,-3,-1,1,1920
343,112,1,2276,2,-1,99999,-1,-1,-3,-1,1,1920
344,112,1,250,6,-1,99999,-1,-1,-3,-1,1,1920
345,112,1,1617,2,-1,99999,-1,-1,-3,-1,1,1920
346,112,1,3,10,-1,99999,-1,-1,-3,-1,1,1920
347,112,1,4,7,-1,99999,-1,-1,-3,-1,1,1920
348,112,1,199,4,-1,99999,-1,-1,-3,-1,1,1920
349,112,1,1280,10,-1,99999,-1,-1,-3,-1,1,1920
350,112,1,1036,9,-1,99999,-1,-1,-3,-1,1,1920
351,112,1,326,11,-1,99999,-1,-1,-3,-1,1,1920
352,112,1,775,10,-1,99999,-1,-1,-3,-1,1,1920
353,113,1,2037,4,-1,99999,-1,-1,-3,-1,1,1980
354,114,1,3013,2,-1,99999,-1,-1,-3,-1,1,1980
355,114,1,122,8,-1,99999,-1,-1,-3,-1,1,1980
356,115,1,244,4,-1,99999,-1,-1,-3,-1,1,1980
357,115,1,1850,3,-1,99999,-1,-1,-3,-1,1,1980
358,115,1,4,9,-1,99999,-1,-1,-3,-1,1,1980
359,115,1,327,6,-1,99999,-1,-1,-3,-1,1,1980
360,116,1,239,6,-1,99999,-1,-1,-3,-1,1,2040
361,117,1,0,6,-1,99999,-1,-1,-3,-1,1,2040
362,118,1,99,6,-1,99999,-1,-1,-3,-1,1,2100
363,118,1,508,8,-1,99999,-1,-1,-3,-1,1,2100
364,118,1,481,6,-1,99999,-1,-1,-3,-1,1,2100
365,118,1,83,5,-1,99999,-1,-1,-3,-1,1,2100
366,118,1,1218,2,-1,99999,-1,-1,-3,-1,1,2100
367,118,1,163,9,-1,99999,-1,-1,-3,-1,1,2100
368,118,1,231,6,-1,99999,-1,-1,-3,-1,1,2100
369,118,1,30,8,-1,99999,-1,-1,-3,-1,1,2100
370,118,1,398,7,-1,99999,-1,-1,-3,-1,1,2100
371,119,1,804,7,-1,99999,-1,-1,-3,-1,1,2100
372,120,1,683,1,-1,99999,-1,-1,-3,-1,1,2100
373,120,1,100,2,-1,99999,-1,-1,-3,-1,1,2100
374,121,1,607,4,-1,99999,-1,-1,-3,-1,1,2100
375,122,1,1598,8,-1,99999,-1,-1,-3,-1,1,2100
376,122,1,662,6,-1,99999,-1,-1,-3,-1,1,2100
377,123,1,557,10,-1,99999,-1,-1,-3,-1,1,2160
378,123,1,40,7,-1,99999,-1,-1,-3,-1,1,2160
379,123,1,176,8,-1,99999,-1,-1,-3,-1,1,2160
380,123,1,1174,3,-1,99999,-1,-1,-3,-1,1,2160
381,124,1,103,10,-1,99999,-1,-1,-3,-1,1,2160
382,125,1,389,12,-1,99999,-1,-1,-3,-1,1,2160
383,125,1,2254,2,-1,99999,-1,-1,-3,-1,1,2160
384,126,1,608,2,-1,99999,-1,-1,-3,-1,1,2160
385,126,1,2335,3,-1,99999,-1,-1,-3,-1,1,2160
386,127,1,1950,3,-1,99999,-1,-1,-3,-1,1,2220
387,128,1,1073,4,-1,99999,-1,-1,-3,-1,1,2220
388,128,1,1713,11,-1,99999,-1,-1,-3,-1,1,2220
389,128,1,182,8,-1,99999,-1,-1,-3,-1,1,2220
390,129,1,0,4,-1,99999,-1,-1,-3,-1,1,2220
391,129,1,846,4,-1,99999,-1,-1,-3,-1,1,2220
392,130,1,1612,1,-1,99999,-1,-1,-3,-1,1,2220
393,130,1,888,8,-1,99999,-1,-1,-3,-1,1,2220
394,130,1,1117,3,-1,99999,-1,-1,-3,-1,1,2220
395,130,1,28,2,-1,99999,-1,-1,-3,-1,1,2220
396,130,1,3,4,-1,99999,-1,-1,-3,-1,1,2220
397,130,1,360,10,-1,99999,-1,-1,-3,-1,1,2220
398,131,1,873,7,-1,99999,-1,-1,-3,-1,1,2280
399,131,1,43,12,-1,99999,-1,-1,-3,-1,1,2280
400,131,1,75,10,-1,99999,-1,-1,-3,-1,1,2280
401,131,1,2699,2,-1,99999,-1,-1,-3,-1,1,2280
402,131,1,2398,2,-1,99999,-1,-1,-3,-1,1,2280
403,131,1,790,6,-1,99999,-1,-1,-3,-1,1,2280
404,132,1,245,10,-1,99999,-1,-1,-3,-1,1,2280
405,133,1,469,12,-1,99999,-1,-1,-3,-1,1,2340
406,134,1,213,4,-1,99999,-1,-1,-3,-1,1,2340
407,135,1,42,11,-1,99999,-1,-1,-3,-1,1,2400
408,135,1,1477,3,-1,99999,-1,-1,-3,-1,1,2400
409,135,1,1436,8,-1,99999,-1,-1,-3,-1,1,2400
410,135,1,137,10,-1,99999,-1,-1,-3,-1,1,2400
411,135,1,13,8,-1,99999,-1,-1,-3,-1,1,2400
412,135,1,1900,1,-1,99999,-1,-1,-3,-1,1,2400
413,135,1,515,11,-1,99999,-1,-1,-3,-1,1,2400
414,135,1,46,4,-1,99999,-1,-1,-3,-1,1,2400
415,135,1,1352,4,-1,99999,-1,-1,-3,-1,1,2400
416,136,1,303,5,-1,99999,-1,-1,-3,-1,1,2400
417,137,1,82,8,-1,99999,-1,-1,-3,-1,1,2400
418,138,1,827,11,-1,99999,-1,-1,-3,-1,1,2400
419,139,1,862,2,-1,99999,-1,-1,-3,-1,1,2400
420,139,1,223,4,-1,99999,-1,-1,-3,-1,1,2400
421,139,1,17,4,-1,99999,-1,-1,-3,-1,1,2400
