sequence_id,order_id,order_type,item_id,item_quantity,order_arrival
178,-43,1,587,4,0
179,-43,1,208,5,0
180,-43,1,60,6,0
181,-42,1,1047,9,0
182,-41,1,138,8,0
183,-41,1,128,5,0
184,-41,1,3045,3,0
185,-40,1,467,12,0
186,-40,1,30,7,0
187,-39,1,2122,2,0
188,-39,1,3008,3,0
189,-38,1,223,8,0
190,-37,1,94,6,0
191,-36,1,14,3,0
192,-35,1,34,11,0
193,-34,1,195,5,0
194,-34,1,117,4,0
195,-33,1,562,2,0
196,-33,1,260,10,0
197,-33,1,56,10,0
198,-33,1,366,5,0
199,-33,1,316,5,0
200,-33,1,94,10,0
201,-32,1,561,8,0
202,-31,1,1746,2,0
203,-30,1,49,4,0
204,-30,1,1051,6,0
205,-30,1,448,6,0
206,-30,1,554,2,0
207,-29,1,417,6,0
208,-29,1,200,4,0
209,-28,1,62,8,0
210,-27,1,1,8,0
211,-27,1,36,4,0
212,-26,1,3281,2,0
213,-26,1,59,8,0
214,-26,1,305,6,0
215,-26,1,160,2,0
216,-26,1,700,8,0
217,-26,1,1,7,0
218,-26,1,150,7,0
219,-25,1,310,4,0
220,-25,1,76,8,0
221,-25,1,30,12,0
222,-25,1,0,5,0
223,-25,1,2847,1,0
224,-24,1,27,11,0
225,-24,1,497,10,0
226,-24,1,262,6,0
227,-24,1,911,3,0
228,-24,1,515,1,0
229,-23,1,1894,6,0
230,-23,1,166,6,0
231,-23,1,31,6,0
232,-23,1,43,6,0
233,-22,1,1920,2,0
234,-22,1,208,5,0
235,-21,1,62,12,0
236,-21,1,570,7,0
237,-21,1,657,8,0
238,-21,1,2570,2,0
239,-20,1,738,8,0
240,-20,1,478,7,0
241,-20,1,250,10,0
242,-19,1,1917,4,0
243,-18,1,1746,2,0
244,-17,1,1627,3,0
245,-17,1,433,4,0
246,-16,1,58,8,0
247,-16,1,128,2,0
248,-16,1,65,4,0
249,-16,1,1524,4,0
250,-16,1,150,6,0
251,-16,1,32,6,0
252,-15,1,2347,3,0
253,-14,1,1603,4,0
254,-13,1,1401,4,0
255,-13,1,3694,3,0
256,-13,1,280,12,0
257,-13,1,6,10,0
258,-13,1,15,4,0
259,-12,1,223,6,0
260,-11,1,1363,8,0
261,-10,1,256,10,0
262,-9,1,662,1,0
263,-8,1,1006,12,0
264,-7,1,12,11,0
265,-7,1,971,10,0
266,-7,1,124,10,0
267,-7,1,2501,4,0
268,-7,1,53,5,0
269,-7,1,592,8,0
270,-7,1,260,6,0
271,-7,1,410,2,0
272,-7,1,945,9,0
273,-6,1,486,8,0
274,-6,1,592,3,0
275,-6,1,4,8,0
276,-5,1,88,10,0
277,-5,1,35,6,0
278,-4,1,352,4,0
279,-4,1,153,10,0
280,-3,1,526,10,0
281,-3,1,331,7,0
282,-2,1,291,5,0
283,-2,1,712,10,0
284,-2,1,309,11,0
285,-2,1,121,9,0
286,-2,1,2896,1,0
287,-2,1,96,8,0
288,-2,1,3622,2,0
289,-2,1,463,5,0
290,-1,1,1043,10,0
291,-1,1,1,10,0
