pod_id,pod_type,slot_id,slot_type,item,unusedColumn1,unusedColumn2,unusedColumn3,qty,max_qty,due_date,facing,pick_ind,item_weight,total_item_weight,slot_sequence,item_pod_inventory_level,item_warehouse_inventory_level,cumulative_pod_weight
1,3,9,5,1,0,0,0,24,24,99999,0,0,0.125,3.0,29,0.4,0.3,237.656
1,3,10,5,3236,0,0,0,10,10,99999,1,0,2.0,20.0,30,0.5,0.4,257.656
1,3,11,5,2736,0,0,0,12,12,99999,1,0,0.162,1.944,31,0.5,0.4,259.6
1,3,12,5,2233,0,0,0,36,36,99999,1,0,0.266,9.576,32,0.5,0.4,269.176
1,3,13,5,1724,0,0,0,24,24,99999,1,0,1.149,27.576,33,0.5,0.4,296.752
1,3,14,5,2611,0,0,0,72,72,99999,1,0,0.369,26.568,34,0.5,0.4,323.32
1,3,15,5,5592,0,0,0,70,70,99999,1,0,0.364,25.48,35,0.6,0.5,348.8
1,3,16,5,5089,0,0,0,12,12,99999,1,0,0.624,7.488,36,0.6,0.5,356.288
1,3,17,5,4580,0,0,0,108,108,99999,1,0,0.213,23.004,37,0.6,0.5,379.292
1,3,18,5,4085,0,0,0,216,216,99999,1,0,0.205,44.28,38,0.6,0.5,423.572
1,3,19,5,3901,0,0,0,24,24,99999,1,0,0.167,4.008,39,0.6,0.5,427.58
2,3,0,5,897,0,0,0,72,72,99999,0,0,0.403,29.016,40,0.4,0.3,29.016
2,3,1,5,889,0,0,0,12,12,99999,0,0,2.145,25.74,41,0.4,0.3,54.756
2,3,2,5,852,0,0,0,16,16,99999,0,0,2.215,35.44,42,0.4,0.3,90.196
2,3,3,5,530,0,0,0,48,48,99999,0,0,0.619,29.712,43,0.4,0.3,119.908
2,3,4,5,122,0,0,0,12,12,99999,0,0,0.407,4.884,44,0.4,0.3,124.792
2,3,5,5,140,0,0,0,5,5,99999,0,0,6.27,31.35,45,0.4,0.3,156.142
2,3,6,5,37,0,0,0,168,168,99999,0,0,0.275,46.2,46,0.4,0.3,202.342
2,3,7,5,36,0,0,0,24,24,99999,0,0,0.125,3.0,47,0.4,0.3,205.342
2,3,8,5,208,0,0,0,4,4,99999,0,0,5.345,21.38,48,0.4,0.3,226.722
2,3,9,5,1,0,0,0,24,24,99999,0,0,0.125,3.0,49,0.4,0.3,229.722
2,3,10,5,3237,0,0,0,12,12,99999,1,0,0.773,9.276,50,0.5,0.4,238.998
2,3,11,5,2737,0,0,0,37,37,99999,1,0,0.2,7.4,51,0.5,0.4,246.398
2,3,12,5,2234,0,0,0,12,12,99999,1,0,1.765,21.18,52,0.5,0.4,267.578
2,3,13,5,1725,0,0,0,36,36,99999,1,0,0.271,9.756,53,0.5,0.4,277.334
2,3,14,5,2631,0,0,0,12,12,99999,1,0,2.243,26.916,54,0.5,0.4,304.25
2,3,15,5,5593,0,0,0,20,20,99999,1,0,0.584,11.68,55,0.6,0.5,315.93
2,3,16,5,5090,0,0,0,168,168,99999,1,0,0.039,6.552,56,0.6,0.5,322.482
2,3,17,5,4581,0,0,0,24,24,99999,1,0,0.958,22.992,57,0.6,0.5,345.474
2,3,18,5,4086,0,0,0,12,12,99999,1,0,2.217,26.604,58,0.6,0.5,372.078
2,3,19,5,3901,0,0,0,24,24,99999,1,0,0.167,4.008,59,0.6,0.5,376.086
3,3,0,5,899,0,0,0,144,144,99999,0,0,0.292,42.048,60,0.4,0.3,42.048
3,3,1,5,889,0,0,0,12,12,99999,0,0,2.145,25.74,61,0.4,0.3,67.788
3,3,2,5,852,0,0,0,16,16,99999,0,0,2.215,35.44,62,0.4,0.3,103.228
3,3,3,5,530,0,0,0,48,48,99999,0,0,0.619,29.712,63,0.4,0.3,132.94
3,3,4,5,122,0,0,0,12,12,99999,0,0,0.407,4.884,64,0.4,0.3,137.824
3,3,5,5,140,0,0,0,5,5,99999,0,0,6.27,31.35,65,0.4,0.3,169.174
3,3,6,5,37,0,0,0,168,168,99999,0,0,0.275,46.2,66,0.4,0.3,215.374
3,3,7,5,36,0,0,0,24,24,99999,0,0,0.125,3.0,67,0.4,0.3,218.374
3,3,8,5,208,0,0,0,4,4,99999,0,0,5.345,21.38,68,0.4,0.3,239.754
3,3,9,5,1,0,0,0,24,24,99999,0,0,0.125,3.0,69,0.4,0.3,242.754
3,3,10,5,3238,0,0,0,48,48,99999,1,0,0.547,26.256,70,0.5,0.4,269.01
3,3,11,5,2738,0,0,0,33,33,99999,1,0,0.2,6.6,71,0.5,0.4,275.61
3,3,12,5,2235,0,0,0,24,24,99999,1,0,1.0,24.0,72,0.5,0.4,299.61
3,3,13,5,1726,0,0,0,6,6,99999,1,0,1.767,10.602,73,0.5,0.4,310.212
3,3,14,5,2631,0,0,0,12,12,99999,1,0,2.243,26.916,74,0.5,0.4,337.128
3,3,15,5,5594,0,0,0,72,72,99999,1,0,0.229,16.488,75,0.6,0.5,353.616
3,3,16,5,5091,0,0,0,12,12,99999,1,0,1.167,14.004,76,0.6,0.5,367.62
3,3,17,5,4582,0,0,0,24,24,99999,1,0,1.028,24.672,77,0.6,0.5,392.292
3,3,18,5,4087,0,0,0,144,144,99999,1,0,0.216,31.104,78,0.6,0.5,423.396
3,3,19,5,3901,0,0,0,24,24,99999,1,0,0.167,4.008,79,0.6,0.5,427.404
4,3,0,5,899,0,0,0,144,144,99999,0,0,0.292,42.048,80,0.4,0.3,42.048
4,3,1,5,889,0,0,0,12,12,99999,0,0,2.145,25.74,81,0.4,0.3,67.788
4,3,2,5,852,0,0,0,16,16,99999,0,0,2.215,35.44,82,0.4,0.3,103.228
4,3,3,5,530,0,0,0,48,48,99999,0,0,0.619,29.712,83,0.4,0.3,132.94
4,3,4,5,122,0,0,0,12,12,99999,0,0,0.407,4.884,84,0.4,0.3,137.824
4,3,5,5,140,0,0,0,5,5,99999,0,0,6.27,31.35,85,0.4,0.3,169.174
4,3,6,5,38,0,0,0,32,32,99999,0,0,1.64,52.48,86,0.4,0.3,221.654
4,3,7,5,36,0,0,0,24,24,99999,0,0,0.125,3.0,87,0.4,0.3,224.654
4,3,8,5,208,0,0,0,4,4,99999,0,0,5.345,21.38,88,0.4,0.3,246.034
4,3,9,5,1,0,0,0,24,24,99999,0,0,0.125,3.0,89,0.4,0.3,249.034
4,3,10,5,3239,0,0,0,8,8,99999,1,0,0.966,7.728,90,0.5,0.4,256.762
4,3,11,5,2739,0,0,0,13,13,99999,1,0,2.5,32.5,91,0.5,0.4,289.262
4,3,12,5,2236,0,0,0,4,4,99999,1,0,4.55,18.2,92,0.5,0.4,307.462
4,3,13,5,1727,0,0,0,24,24,99999,1,0,0.32,7.68,93,0.5,0.4,315.142
4,3,14,5,2654,0,0,0,4,4,99999,1,0,4.765,19.06,94,0.5,0.4,334.202
4,3,15,5,5595,0,0,0,24,24,99999,1,0,0.103,2.472,95,0.6,0.5,336.674
4,3,16,5,5092,0,0,0,12,12,99999,1,0,0.859,10.308,96,0.6,0.5,346.982
4,3,17,5,4583,0,0,0,360,360,99999,1,0,0.069,24.84,97,0.6,0.5,371.822
4,3,18,5,4088,0,0,0,144,144,99999,1,0,0.216,31.104,98,0.6,0.5,402.926
4,3,19,5,3901,0,0,0,24,24,99999,1,0,0.167,4.008,99,0.6,0.5,406.934
5,3,0,5,902,0,0,0,12,12,99999,0,0,0.179,2.148,100,0.4,0.3,2.148
5,3,1,5,956,0,0,0,12,12,99999,0,0,1.75,21.0,101,0.4,0.3,23.148
5,3,2,5,852,0,0,0,16,16,99999,0,0,2.215,35.44,102,0.4,0.3,58.588
5,3,3,5,530,0,0,0,48,48,99999,0,0,0.619,29.712,103,0.4,0.3,88.3
5,3,4,5,123,0,0,0,90,90,99999,0,0,0.1,9.0,104,0.4,0.3,97.3
5,3,5,5,140,0,0,0,5,5,99999,0,0,6.27,31.35,105,0.4,0.3,128.65
5,3,6,5,38,0,0,0,32,32,99999,0,0,1.64,52.48,106,0.4,0.3,181.13
5,3,7,5,36,0,0,0,24,24,99999,0,0,0.125,3.0,107,0.4,0.3,184.13
5,3,8,5,208,0,0,0,4,4,99999,0,0,5.345,21.38,108,0.4,0.3,205.51
5,3,9,5,1,0,0,0,24,24,99999,0,0,0.125,3.0,109,0.4,0.3,208.51
5,3,10,5,3240,0,0,0,40,40,99999,1,0,0.348,13.92,110,0.5,0.4,222.43
5,3,11,5,2740,0,0,0,216,216,99999,1,0,0.151,32.616,111,0.5,0.4,255.046
5,3,12,5,2237,0,0,0,15,15,99999,1,0,0.332,4.98,112,0.5,0.4,260.026
5,3,13,5,1728,0,0,0,24,24,99999,1,0,1.1,26.4,113,0.5,0.4,286.426
5,3,14,5,2654,0,0,0,4,4,99999,1,0,4.765,19.06,114,0.5,0.4,305.486
5,3,15,5,5596,0,0,0,684,684,99999,1,0,0.018,12.312,115,0.6,0.5,317.798
5,3,16,5,5093,0,0,0,10,10,99999,1,0,1.374,13.74,116,0.6,0.5,331.538
5,3,17,5,4584,0,0,0,60,60,99999,1,0,0.122,7.32,117,0.6,0.5,338.858
5,3,18,5,4089,0,0,0,72,72,99999,1,0,0.132,9.504,118,0.6,0.5,348.362
5,3,19,5,3975,0,0,0,6,6,99999,1,0,2.628,15.768,119,0.6,0.5,364.13
6,3,0,5,902,0,0,0,12,12,99999,0,0,0.179,2.148,120,0.4,0.3,2.148
6,3,1,5,956,0,0,0,12,12,99999,0,0,1.75,21.0,121,0.4,0.3,23.148
6,3,2,5,887,0,0,0,16,16,99999,0,0,2.189,35.024,122,0.4,0.3,58.172
6,3,3,5,530,0,0,0,48,48,99999,0,0,0.619,29.712,123,0.4,0.3,87.884
6,3,4,5,123,0,0,0,90,90,99999,0,0,0.1,9.0,124,0.4,0.3,96.884
6,3,5,5,140,0,0,0,5,5,99999,0,0,6.27,31.35,125,0.4,0.3,128.234
6,3,6,5,38,0,0,0,32,32,99999,0,0,1.64,52.48,126,0.4,0.3,180.714
6,3,7,5,36,0,0,0,24,24,99999,0,0,0.125,3.0,127,0.4,0.3,183.714
6,3,8,5,208,0,0,0,4,4,99999,0,0,5.345,21.38,128,0.4,0.3,205.094
6,3,9,5,1,0,0,0,24,24,99999,0,0,0.125,3.0,129,0.4,0.3,208.094
6,3,10,5,3241,0,0,0,192,192,99999,1,0,0.085,16.32,130,0.5,0.4,224.414
6,3,11,5,2741,0,0,0,20,20,99999,1,0,0.424,8.48,131,0.5,0.4,232.894
6,3,12,5,2238,0,0,0,24,24,99999,1,0,0.812,19.488,132,0.5,0.4,252.382
6,3,13,5,1729,0,0,0,24,24,99999,1,0,0.682,16.368,133,0.5,0.4,268.75
6,3,14,5,2666,0,0,0,4,4,99999,1,0,1.415,5.66,134,0.5,0.4,274.41
6,3,15,5,5597,0,0,0,156,156,99999,1,0,0.086,13.416,135,0.6,0.5,287.826
6,3,16,5,5094,0,0,0,6,6,99999,1,0,1.033,6.198,136,0.6,0.5,294.024
6,3,17,5,4585,0,0,0,40,40,99999,1,0,0.09,3.6,137,0.6,0.5,297.624
6,3,18,5,4090,0,0,0,240,240,99999,1,0,0.139,33.36,138,0.6,0.5,330.984
6,3,19,5,3975,0,0,0,6,6,99999,1,0,2.628,15.768,139,0.6,0.5,346.752
7,3,0,5,903,0,0,0,13,13,99999,0,0,6.0,78.0,140,0.4,0.3,78.0
7,3,1,5,956,0,0,0,12,12,99999,0,0,1.75,21.0,141,0.4,0.3,99.0
7,3,2,5,887,0,0,0,16,16,99999,0,0,2.189,35.024,142,0.4,0.3,134.024
7,3,3,5,554,0,0,0,4,4,99999,0,0,4.225,16.9,143,0.4,0.3,150.924
7,3,4,5,123,0,0,0,90,90,99999,0,0,0.1,9.0,144,0.4,0.3,159.924
7,3,5,5,140,0,0,0,5,5,99999,0,0,6.27,31.35,145,0.4,0.3,191.274
7,3,6,5,38,0,0,0,32,32,99999,0,0,1.64,52.48,146,0.4,0.3,243.754
7,3,7,5,36,0,0,0,24,24,99999,0,0,0.125,3.0,147,0.4,0.3,246.754
7,3,8,5,208,0,0,0,4,4,99999,0,0,5.345,21.38,148,0.4,0.3,268.134
7,3,9,5,1,0,0,0,24,24,99999,0,0,0.125,3.0,149,0.4,0.3,271.134
7,3,10,5,3242,0,0,0,4,4,99999,1,0,3.385,13.54,150,0.5,0.4,284.674
7,3,11,5,2742,0,0,0,34,34,99999,1,0,0.13,4.42,151,0.5,0.4,289.094
7,3,12,5,2239,0,0,0,12,12,99999,1,0,1.583,18.996,152,0.5,0.4,308.09
7,3,13,5,1730,0,0,0,6,6,99999,1,0,0.56,3.36,153,0.5,0.4,311.45
7,3,14,5,2666,0,0,0,4,4,99999,1,0,1.415,5.66,154,0.5,0.4,317.11
7,3,15,5,5598,0,0,0,192,192,99999,1,0,0.04,7.68,155,0.6,0.5,324.79
7,3,16,5,5095,0,0,0,78,78,99999,1,0,0.233,18.174,156,0.6,0.5,342.964
7,3,17,5,4586,0,0,0,8,8,99999,1,0,1.609,12.872,157,0.6,0.5,355.836
7,3,18,5,4091,0,0,0,252,252,99999,1,0,0.042,10.584,158,0.6,0.5,366.42
7,3,19,5,3975,0,0,0,6,6,99999,1,0,2.628,15.768,159,0.6,0.5,382.188
8,3,0,5,903,0,0,0,13,13,99999,0,0,6.0,78.0,160,0.4,0.3,78.0
8,3,1,5,959,0,0,0,12,12,99999,0,0,1.867,22.404,161,0.4,0.3,100.404
8,3,2,5,887,0,0,0,16,16,99999,0,0,2.189,35.024,162,0.4,0.3,135.428
8,3,3,5,554,0,0,0,4,4,99999,0,0,4.225,16.9,163,0.4,0.3,152.328
8,3,4,5,123,0,0,0,90,90,99999,0,0,0.1,9.0,164,0.4,0.3,161.328
8,3,5,5,140,0,0,0,5,5,99999,0,0,6.27,31.35,165,0.4,0.3,192.678
8,3,6,5,38,0,0,0,32,32,99999,0,0,1.64,52.48,166,0.4,0.3,245.158
8,3,7,5,36,0,0,0,24,24,99999,0,0,0.125,3.0,167,0.4,0.3,248.158
8,3,8,5,208,0,0,0,4,4,99999,0,0,5.345,21.38,168,0.4,0.3,269.538
8,3,9,5,1,0,0,0,24,24,99999,0,0,0.125,3.0,169,0.4,0.3,272.538
8,3,10,5,3243,0,0,0,4,4,99999,1,0,3.265,13.06,170,0.5,0.4,285.598
8,3,11,5,2743,0,0,0,18,18,99999,1,0,1.5,27.0,171,0.5,0.4,312.598
8,3,12,5,2240,0,0,0,24,24,99999,1,0,0.288,6.912,172,0.5,0.4,319.51
8,3,13,5,1731,0,0,0,48,48,99999,1,0,0.823,39.504,173,0.5,0.4,359.014
8,3,14,5,2844,0,0,0,48,48,99999,1,0,0.562,26.976,174,0.5,0.4,385.99
8,3,15,5,5599,0,0,0,36,36,99999,1,0,0.772,27.792,175,0.6,0.5,413.782
8,3,16,5,5096,0,0,0,18,18,99999,1,0,1.672,30.096,176,0.6,0.5,443.878
8,3,17,5,4587,0,0,0,40,40,99999,1,0,0.115,4.6,177,0.6,0.5,448.478
8,3,18,5,4092,0,0,0,70,70,99999,1,0,0.366,25.62,178,0.6,0.5,474.098
8,3,19,5,3975,0,0,0,6,6,99999,1,0,2.628,15.768,179,0.6,0.5,489.866
9,3,0,5,905,0,0,0,24,24,99999,0,0,0.554,13.296,180,0.4,0.3,13.296
9,3,1,5,959,0,0,0,12,12,99999,0,0,1.867,22.404,181,0.4,0.3,35.7
9,3,2,5,887,0,0,0,16,16,99999,0,0,2.189,35.024,182,0.4,0.3,70.724
9,3,3,5,554,0,0,0,4,4,99999,0,0,4.225,16.9,183,0.4,0.3,87.624
9,3,4,5,123,0,0,0,90,90,99999,0,0,0.1,9.0,184,0.4,0.3,96.624
9,3,5,5,140,0,0,0,5,5,99999,0,0,6.27,31.35,185,0.4,0.3,127.974
9,3,6,5,38,0,0,0,32,32,99999,0,0,1.64,52.48,186,0.4,0.3,180.454
9,3,7,5,36,0,0,0,24,24,99999,0,0,0.125,3.0,187,0.4,0.3,183.454
9,3,8,5,208,0,0,0,4,4,99999,0,0,5.345,21.38,188,0.4,0.3,204.834
9,3,9,5,1,0,0,0,24,24,99999,0,0,0.125,3.0,189,0.4,0.3,207.834
9,3,10,5,3244,0,0,0,30,30,99999,1,0,0.307,9.21,190,0.5,0.4,217.044
9,3,11,5,2744,0,0,0,24,24,99999,1,0,1.425,34.2,191,0.5,0.4,251.244
9,3,12,5,2241,0,0,0,24,24,99999,1,0,0.44,10.56,192,0.5,0.4,261.804
9,3,13,5,1732,0,0,0,24,24,99999,1,0,1.13,27.12,193,0.5,0.4,288.924
9,3,14,5,2844,0,0,0,48,48,99999,1,0,0.562,26.976,194,0.5,0.4,315.9
9,3,15,5,5600,0,0,0,18,18,99999,1,0,0.212,3.816,195,0.6,0.5,319.716
9,3,16,5,5097,0,0,0,48,48,99999,1,0,0.442,21.216,196,0.6,0.5,340.932
9,3,17,5,4588,0,0,0,72,72,99999,1,0,0.199,14.328,197,0.6,0.5,355.26
9,3,18,5,4093,0,0,0,216,216,99999,1,0,0.167,36.072,198,0.6,0.5,391.332
9,3,19,5,4764,0,0,0,1,1,99999,1,0,6.5,6.5,199,0.6,0.5,397.832
10,3,0,5,905,0,0,0,24,24,99999,0,0,0.554,13.296,200,0.4,0.3,13.296
10,3,1,5,959,0,0,0,12,12,99999,0,0,1.867,22.404,201,0.4,0.3,35.7
10,3,2,5,895,0,0,0,24,24,99999,0,0,0.27,6.48,202,0.4,0.3,42.18
10,3,3,5,554,0,0,0,4,4,99999,0,0,4.225,16.9,203,0.4,0.3,59.08
10,3,4,5,123,0,0,0,90,90,99999,0,0,0.1,9.0,204,0.4,0.3,68.08
10,3,5,5,145,0,0,0,8,8,99999,0,0,0.409,3.272,205,0.4,0.3,71.352
10,3,6,5,38,0,0,0,32,32,99999,0,0,1.64,52.48,206,0.4,0.3,123.832
10,3,7,5,36,0,0,0,24,24,99999,0,0,0.125,3.0,207,0.4,0.3,126.832
10,3,8,5,208,0,0,0,4,4,99999,0,0,5.345,21.38,208,0.4,0.3,148.212
10,3,9,5,1,0,0,0,24,24,99999,0,0,0.125,3.0,209,0.4,0.3,151.212
10,3,10,5,3245,0,0,0,54,54,99999,1,0,0.114,6.156,210,0.5,0.4,157.368
10,3,11,5,2745,0,0,0,13,13,99999,1,0,2.0,26.0,211,0.5,0.4,183.368
10,3,12,5,2242,0,0,0,20,20,99999,1,0,0.14,2.8,212,0.5,0.4,186.168
10,3,13,5,1733,0,0,0,24,24,99999,1,0,0.137,3.288,213,0.5,0.4,189.456
10,3,14,5,2866,0,0,0,1,1,99999,1,0,17.6,17.6,214,0.5,0.4,207.056
10,3,15,5,5601,0,0,0,24,24,99999,1,0,0.508,12.192,215,0.6,0.5,219.248
10,3,16,5,5098,0,0,0,138,138,99999,1,0,0.095,13.11,216,0.6,0.5,232.358
10,3,17,5,4589,0,0,0,144,144,99999,1,0,0.075,10.8,217,0.6,0.5,243.158
10,3,18,5,4094,0,0,0,24,24,99999,1,0,1.213,29.112,218,0.6,0.5,272.27
10,3,19,5,4764,0,0,0,1,1,99999,1,0,6.5,6.5,219,0.6,0.5,278.77
11,3,0,5,917,0,0,0,48,48,99999,0,0,0.532,25.536,220,0.4,0.3,25.536
11,3,1,5,960,0,0,0,6,6,99999,0,0,2.833,16.998,221,0.4,0.3,42.534
11,3,2,5,895,0,0,0,24,24,99999,0,0,0.27,6.48,222,0.4,0.3,49.014
11,3,3,5,554,0,0,0,4,4,99999,0,0,4.225,16.9,223,0.4,0.3,65.914
11,3,4,5,131,0,0,0,96,96,99999,0,0,0.398,38.208,224,0.4,0.3,104.122
11,3,5,5,145,0,0,0,8,8,99999,0,0,0.409,3.272,225,0.4,0.3,107.394
11,3,6,5,38,0,0,0,32,32,99999,0,0,1.64,52.48,226,0.4,0.3,159.874
11,3,7,5,36,0,0,0,24,24,99999,0,0,0.125,3.0,227,0.4,0.3,162.874
11,3,8,5,208,0,0,0,4,4,99999,0,0,5.345,21.38,228,0.4,0.3,184.254
11,3,9,5,1,0,0,0,24,24,99999,0,0,0.125,3.0,229,0.4,0.3,187.254
11,3,10,5,3246,0,0,0,60,60,99999,1,0,0.325,19.5,230,0.5,0.4,206.754
11,3,11,5,2746,0,0,0,12,12,99999,1,0,0.13,1.56,231,0.5,0.4,208.314
11,3,12,5,2243,0,0,0,36,36,99999,1,0,0.386,13.896,232,0.5,0.4,222.21
11,3,13,5,1734,0,0,0,24,24,99999,1,0,0.517,12.408,233,0.5,0.4,234.618
11,3,14,5,2866,0,0,0,1,1,99999,1,0,17.6,17.6,234,0.5,0.4,252.218
11,3,15,5,5602,0,0,0,24,24,99999,1,0,0.517,12.408,235,0.6,0.5,264.626
11,3,16,5,5099,0,0,0,36,36,99999,1,0,0.29,10.44,236,0.6,0.5,275.066
11,3,17,5,4590,0,0,0,96,96,99999,1,0,0.387,37.152,237,0.6,0.5,312.218
11,3,18,5,4095,0,0,0,72,72,99999,1,0,0.499,35.928,238,0.6,0.5,348.146
11,3,19,5,4764,0,0,0,1,1,99999,1,0,6.5,6.5,239,0.6,0.5,354.646
12,3,0,5,917,0,0,0,48,48,99999,0,0,0.532,25.536,240,0.4,0.3,25.536
12,3,1,5,960,0,0,0,6,6,99999,0,0,2.833,16.998,241,0.4,0.3,42.534
12,3,2,5,895,0,0,0,24,24,99999,0,0,0.27,6.48,242,0.4,0.3,49.014
12,3,3,5,559,0,0,0,4,4,99999,0,0,0.62,2.48,243,0.4,0.3,51.494
12,3,4,5,131,0,0,0,96,96,99999,0,0,0.398,38.208,244,0.4,0.3,89.702
12,3,5,5,145,0,0,0,8,8,99999,0,0,0.409,3.272,245,0.4,0.3,92.974
12,3,6,5,38,0,0,0,32,32,99999,0,0,1.64,52.48,246,0.4,0.3,145.454
12,3,7,5,36,0,0,0,24,24,99999,0,0,0.125,3.0,247,0.4,0.3,148.454
12,3,8,5,208,0,0,0,4,4,99999,0,0,5.345,21.38,248,0.4,0.3,169.834
12,3,9,5,1,0,0,0,24,24,99999,0,0,0.125,3.0,249,0.4,0.3,172.834
12,3,10,5,3247,0,0,0,24,24,99999,1,0,0.12,2.88,250,0.5,0.4,175.714
12,3,11,5,2747,0,0,0,60,60,99999,1,0,0.655,39.3,251,0.5,0.4,215.014
12,3,12,5,2244,0,0,0,60,60,99999,1,0,0.767,46.02,252,0.5,0.4,261.034
12,3,13,5,1735,0,0,0,48,48,99999,1,0,0.146,7.008,253,0.5,0.4,268.042
12,3,14,5,2906,0,0,0,2,2,99999,1,0,9.1,18.2,254,0.5,0.4,286.242
12,3,15,5,5603,0,0,0,48,48,99999,1,0,0.658,31.584,255,0.6,0.5,317.826
12,3,16,5,5100,0,0,0,24,24,99999,1,0,0.508,12.192,256,0.6,0.5,330.018
12,3,17,5,4591,0,0,0,18,18,99999,1,0,0.45,8.1,257,0.6,0.5,338.118
12,3,18,5,4096,0,0,0,30,30,99999,1,0,0.1,3.0,258,0.6,0.5,341.118
12,3,19,5,5443,0,0,0,12,12,99999,1,0,1.428,17.136,259,0.6,0.5,358.254
13,3,0,5,923,0,0,0,96,96,99999,0,0,0.366,35.136,260,0.4,0.3,35.136
13,3,1,5,960,0,0,0,6,6,99999,0,0,2.833,16.998,261,0.4,0.3,52.134
13,3,2,5,895,0,0,0,24,24,99999,0,0,0.27,6.48,262,0.4,0.3,58.614
13,3,3,5,559,0,0,0,4,4,99999,0,0,0.62,2.48,263,0.4,0.3,61.094
13,3,4,5,131,0,0,0,96,96,99999,0,0,0.398,38.208,264,0.4,0.3,99.302
13,3,5,5,145,0,0,0,8,8,99999,0,0,0.409,3.272,265,0.4,0.3,102.574
13,3,6,5,38,0,0,0,32,32,99999,0,0,1.64,52.48,266,0.4,0.3,155.054
13,3,7,5,36,0,0,0,24,24,99999,0,0,0.125,3.0,267,0.4,0.3,158.054
13,3,8,5,208,0,0,0,4,4,99999,0,0,5.345,21.38,268,0.4,0.3,179.434
13,3,9,5,1,0,0,0,24,24,99999,0,0,0.125,3.0,269,0.4,0.3,182.434
13,3,10,5,3248,0,0,0,12,12,99999,1,0,1.046,12.552,270,0.5,0.4,194.986
13,3,11,5,2748,0,0,0,96,96,99999,1,0,0.33,31.68,271,0.5,0.4,226.666
13,3,12,5,2245,0,0,0,36,36,99999,1,0,0.583,20.988,272,0.5,0.4,247.654
13,3,13,5,1736,0,0,0,20,20,99999,1,0,0.303,6.06,273,0.5,0.4,253.714
13,3,14,5,2906,0,0,0,2,2,99999,1,0,9.1,18.2,274,0.5,0.4,271.914
13,3,15,5,5604,0,0,0,24,24,99999,1,0,0.194,4.656,275,0.6,0.5,276.57
13,3,16,5,5101,0,0,0,40,40,99999,1,0,0.294,11.76,276,0.6,0.5,288.33
