order_id,order_dum,order_type,item,qty,facing,due_date,station,pod_id,status,finish_time,date,time_gen
60,9,1,44,8,-1,99999,-1,-1,-3,-1,1,60
61,9,1,61,3,-1,99999,-1,-1,-3,-1,1,60
62,9,1,8,6,-1,99999,-1,-1,-3,-1,1,60
63,10,1,220,7,-1,99999,-1,-1,-3,-1,1,120
64,10,1,31,8,-1,99999,-1,-1,-3,-1,1,120
65,10,1,30,8,-1,99999,-1,-1,-3,-1,1,120
66,10,1,297,4,-1,99999,-1,-1,-3,-1,1,120
67,10,1,117,7,-1,99999,-1,-1,-3,-1,1,120
68,10,1,69,5,-1,99999,-1,-1,-3,-1,1,120
69,10,1,199,4,-1,99999,-1,-1,-3,-1,1,120
70,10,1,781,7,-1,99999,-1,-1,-3,-1,1,120
71,11,1,1057,4,-1,99999,-1,-1,-3,-1,1,120
72,12,1,8,6,-1,99999,-1,-1,-3,-1,1,240
73,12,1,62,11,-1,99999,-1,-1,-3,-1,1,240
74,13,1,21,4,-1,99999,-1,-1,-3,-1,1,300
75,14,1,1016,12,-1,99999,-1,-1,-3,-1,1,360
76,14,1,40,8,-1,99999,-1,-1,-3,-1,1,360
77,14,1,0,11,-1,99999,-1,-1,-3,-1,1,360
78,14,1,1035,12,-1,99999,-1,-1,-3,-1,1,360
79,14,1,92,6,-1,99999,-1,-1,-3,-1,1,360
80,14,1,23,4,-1,99999,-1,-1,-3,-1,1,360
81,14,1,77,8,-1,99999,-1,-1,-3,-1,1,360
82,14,1,41,8,-1,99999,-1,-1,-3,-1,1,360
83,14,1,2,9,-1,99999,-1,-1,-3,-1,1,360
84,15,1,269,8,-1,99999,-1,-1,-3,-1,1,360
85,16,1,1258,4,-1,99999,-1,-1,-3,-1,1,360
86,16,1,695,2,-1,99999,-1,-1,-3,-1,1,360
87,16,1,72,5,-1,99999,-1,-1,-3,-1,1,360
88,16,1,36,3,-1,99999,-1,-1,-3,-1,1,360
89,16,1,222,10,-1,99999,-1,-1,-3,-1,1,360
90,16,1,3,8,-1,99999,-1,-1,-3,-1,1,360
91,16,1,320,4,-1,99999,-1,-1,-3,-1,1,360
92,16,1,325,9,-1,99999,-1,-1,-3,-1,1,360
93,16,1,435,2,-1,99999,-1,-1,-3,-1,1,360
94,16,1,83,10,-1,99999,-1,-1,-3,-1,1,360
95,16,1,887,8,-1,99999,-1,-1,-3,-1,1,360
96,16,1,59,2,-1,99999,-1,-1,-3,-1,1,360
97,17,1,222,8,-1,99999,-1,-1,-3,-1,1,360
98,18,1,203,5,-1,99999,-1,-1,-3,-1,1,420
99,18,1,15,11,-1,99999,-1,-1,-3,-1,1,420
100,18,1,2,5,-1,99999,-1,-1,-3,-1,1,420
101,18,1,1039,2,-1,99999,-1,-1,-3,-1,1,420
102,18,1,35,4,-1,99999,-1,-1,-3,-1,1,420
103,18,1,10,4,-1,99999,-1,-1,-3,-1,1,420
104,18,1,20,11,-1,99999,-1,-1,-3,-1,1,420
105,18,1,411,10,-1,99999,-1,-1,-3,-1,1,420
106,18,1,621,4,-1,99999,-1,-1,-3,-1,1,420
107,18,1,205,4,-1,99999,-1,-1,-3,-1,1,420
108,18,1,79,6,-1,99999,-1,-1,-3,-1,1,420
109,18,1,12,4,-1,99999,-1,-1,-3,-1,1,420
110,18,1,85,6,-1,99999,-1,-1,-3,-1,1,420
111,18,1,22,8,-1,99999,-1,-1,-3,-1,1,420
112,18,1,1239,8,-1,99999,-1,-1,-3,-1,1,420
113,18,1,189,7,-1,99999,-1,-1,-3,-1,1,420
114,18,1,102,6,-1,99999,-1,-1,-3,-1,1,420
115,18,1,364,11,-1,99999,-1,-1,-3,-1,1,420
116,19,1,158,5,-1,99999,-1,-1,-3,-1,1,480
117,19,1,34,10,-1,99999,-1,-1,-3,-1,1,480
118,19,1,1,5,-1,99999,-1,-1,-3,-1,1,480
119,19,1,196,4,-1,99999,-1,-1,-3,-1,1,480
120,20,1,684,8,-1,99999,-1,-1,-3,-1,1,480
121,20,1,2,2,-1,99999,-1,-1,-3,-1,1,480
122,20,1,85,12,-1,99999,-1,-1,-3,-1,1,480
123,20,1,63,9,-1,99999,-1,-1,-3,-1,1,480
124,20,1,206,12,-1,99999,-1,-1,-3,-1,1,480
125,21,1,40,10,-1,99999,-1,-1,-3,-1,1,540
126,21,1,1632,8,-1,99999,-1,-1,-3,-1,1,540
127,21,1,1273,8,-1,99999,-1,-1,-3,-1,1,540
128,21,1,58,7,-1,99999,-1,-1,-3,-1,1,540
129,21,1,45,8,-1,99999,-1,-1,-3,-1,1,540
130,22,1,81,12,-1,99999,-1,-1,-3,-1,1,540
131,22,1,74,5,-1,99999,-1,-1,-3,-1,1,540
132,22,1,120,3,-1,99999,-1,-1,-3,-1,1,540
133,22,1,281,11,-1,99999,-1,-1,-3,-1,1,540
134,22,1,356,6,-1,99999,-1,-1,-3,-1,1,540
135,22,1,26,8,-1,99999,-1,-1,-3,-1,1,540
136,23,1,19,10,-1,99999,-1,-1,-3,-1,1,600
137,23,1,873,7,-1,99999,-1,-1,-3,-1,1,600
138,23,1,1,8,-1,99999,-1,-1,-3,-1,1,600
139,23,1,241,7,-1,99999,-1,-1,-3,-1,1,600
140,23,1,1438,7,-1,99999,-1,-1,-3,-1,1,600
141,23,1,1011,8,-1,99999,-1,-1,-3,-1,1,600
142,23,1,76,4,-1,99999,-1,-1,-3,-1,1,600
143,23,1,100,11,-1,99999,-1,-1,-3,-1,1,600
144,23,1,1478,10,-1,99999,-1,-1,-3,-1,1,600
145,23,1,99,8,-1,99999,-1,-1,-3,-1,1,600
146,23,1,28,4,-1,99999,-1,-1,-3,-1,1,600
147,23,1,124,12,-1,99999,-1,-1,-3,-1,1,600
148,23,1,187,2,-1,99999,-1,-1,-3,-1,1,600
149,23,1,32,2,-1,99999,-1,-1,-3,-1,1,600
150,23,1,2,8,-1,99999,-1,-1,-3,-1,1,600
151,23,1,37,5,-1,99999,-1,-1,-3,-1,1,600
152,23,1,114,8,-1,99999,-1,-1,-3,-1,1,600
153,23,1,129,7,-1,99999,-1,-1,-3,-1,1,600
154,24,1,477,7,-1,99999,-1,-1,-3,-1,1,600
155,25,1,1396,1,-1,99999,-1,-1,-3,-1,1,600
156,26,1,1484,2,-1,99999,-1,-1,-3,-1,1,660
157,26,1,1019,6,-1,99999,-1,-1,-3,-1,1,660
158,26,1,48,9,-1,99999,-1,-1,-3,-1,1,660
159,26,1,33,10,-1,99999,-1,-1,-3,-1,1,660
160,26,1,5,6,-1,99999,-1,-1,-3,-1,1,660
161,27,1,844,6,-1,99999,-1,-1,-3,-1,1,660
162,28,1,101,11,-1,99999,-1,-1,-3,-1,1,660
163,28,1,19,9,-1,99999,-1,-1,-3,-1,1,660
164,28,1,29,4,-1,99999,-1,-1,-3,-1,1,660
165,28,1,59,9,-1,99999,-1,-1,-3,-1,1,660
166,29,1,758,8,-1,99999,-1,-1,-3,-1,1,660
167,29,1,242,8,-1,99999,-1,-1,-3,-1,1,660
168,30,1,316,4,-1,99999,-1,-1,-3,-1,1,780
169,31,1,96,6,-1,99999,-1,-1,-3,-1,1,780
170,31,1,228,3,-1,99999,-1,-1,-3,-1,1,780
171,31,1,53,6,-1,99999,-1,-1,-3,-1,1,780
172,31,1,978,4,-1,99999,-1,-1,-3,-1,1,780
173,31,1,4,8,-1,99999,-1,-1,-3,-1,1,780
174,31,1,5,6,-1,99999,-1,-1,-3,-1,1,780
175,31,1,158,2,-1,99999,-1,-1,-3,-1,1,780
176,32,1,148,9,-1,99999,-1,-1,-3,-1,1,780
177,32,1,85,7,-1,99999,-1,-1,-3,-1,1,780
178,32,1,1,6,-1,99999,-1,-1,-3,-1,1,780
179,32,1,287,9,-1,99999,-1,-1,-3,-1,1,780
180,32,1,1584,8,-1,99999,-1,-1,-3,-1,1,780
181,33,1,368,2,-1,99999,-1,-1,-3,-1,1,840
182,33,1,660,12,-1,99999,-1,-1,-3,-1,1,840
183,33,1,148,6,-1,99999,-1,-1,-3,-1,1,840
184,34,1,408,8,-1,99999,-1,-1,-3,-1,1,900
185,35,1,16,5,-1,99999,-1,-1,-3,-1,1,900
186,36,1,1536,7,-1,99999,-1,-1,-3,-1,1,1020
187,37,1,304,3,-1,99999,-1,-1,-3,-1,1,1080
188,37,1,9,8,-1,99999,-1,-1,-3,-1,1,1080
189,37,1,470,10,-1,99999,-1,-1,-3,-1,1,1080
190,37,1,148,8,-1,99999,-1,-1,-3,-1,1,1080
191,37,1,46,8,-1,99999,-1,-1,-3,-1,1,1080
192,37,1,150,8,-1,99999,-1,-1,-3,-1,1,1080
193,37,1,581,8,-1,99999,-1,-1,-3,-1,1,1080
194,37,1,91,7,-1,99999,-1,-1,-3,-1,1,1080
195,38,1,21,10,-1,99999,-1,-1,-3,-1,1,1080
196,38,1,1,4,-1,99999,-1,-1,-3,-1,1,1080
197,38,1,141,8,-1,99999,-1,-1,-3,-1,1,1080
198,39,1,1167,5,-1,99999,-1,-1,-3,-1,1,1200
199,40,1,4,6,-1,99999,-1,-1,-3,-1,1,1260
200,40,1,57,10,-1,99999,-1,-1,-3,-1,1,1260
201,40,1,33,1,-1,99999,-1,-1,-3,-1,1,1260
202,40,1,12,6,-1,99999,-1,-1,-3,-1,1,1260
203,40,1,805,11,-1,99999,-1,-1,-3,-1,1,1260
204,40,1,697,4,-1,99999,-1,-1,-3,-1,1,1260
205,40,1,325,9,-1,99999,-1,-1,-3,-1,1,1260
206,40,1,124,3,-1,99999,-1,-1,-3,-1,1,1260
207,40,1,351,5,-1,99999,-1,-1,-3,-1,1,1260
208,40,1,3,2,-1,99999,-1,-1,-3,-1,1,1260
209,40,1,108,7,-1,99999,-1,-1,-3,-1,1,1260
210,40,1,17,4,-1,99999,-1,-1,-3,-1,1,1260
211,40,1,14,6,-1,99999,-1,-1,-3,-1,1,1260
212,40,1,178,6,-1,99999,-1,-1,-3,-1,1,1260
213,40,1,297,11,-1,99999,-1,-1,-3,-1,1,1260
214,40,1,40,6,-1,99999,-1,-1,-3,-1,1,1260
215,40,1,41,2,-1,99999,-1,-1,-3,-1,1,1260
216,41,1,828,6,-1,99999,-1,-1,-3,-1,1,1260
217,41,1,52,10,-1,99999,-1,-1,-3,-1,1,1260
218,41,1,96,5,-1,99999,-1,-1,-3,-1,1,1260
219,41,1,53,10,-1,99999,-1,-1,-3,-1,1,1260
220,41,1,220,7,-1,99999,-1,-1,-3,-1,1,1260
221,41,1,7,7,-1,99999,-1,-1,-3,-1,1,1260
222,42,1,19,7,-1,99999,-1,-1,-3,-1,1,1260
223,42,1,326,4,-1,99999,-1,-1,-3,-1,1,1260
224,43,1,178,6,-1,99999,-1,-1,-3,-1,1,1260
225,44,1,1063,8,-1,99999,-1,-1,-3,-1,1,1320
226,44,1,189,4,-1,99999,-1,-1,-3,-1,1,1320
227,44,1,9,7,-1,99999,-1,-1,-3,-1,1,1320
228,44,1,1065,9,-1,99999,-1,-1,-3,-1,1,1320
229,44,1,116,5,-1,99999,-1,-1,-3,-1,1,1320
230,44,1,618,1,-1,99999,-1,-1,-3,-1,1,1320
231,45,1,650,2,-1,99999,-1,-1,-3,-1,1,1320
232,45,1,132,5,-1,99999,-1,-1,-3,-1,1,1320
233,45,1,75,8,-1,99999,-1,-1,-3,-1,1,1320
234,45,1,42,5,-1,99999,-1,-1,-3,-1,1,1320
235,45,1,31,8,-1,99999,-1,-1,-3,-1,1,1320
236,45,1,855,8,-1,99999,-1,-1,-3,-1,1,1320
237,45,1,230,3,-1,99999,-1,-1,-3,-1,1,1320
238,46,1,171,6,-1,99999,-1,-1,-3,-1,1,1320
239,46,1,70,10,-1,99999,-1,-1,-3,-1,1,1320
240,46,1,163,2,-1,99999,-1,-1,-3,-1,1,1320
241,46,1,36,10,-1,99999,-1,-1,-3,-1,1,1320
242,46,1,15,8,-1,99999,-1,-1,-3,-1,1,1320
243,47,1,52,8,-1,99999,-1,-1,-3,-1,1,1320
244,47,1,4,8,-1,99999,-1,-1,-3,-1,1,1320
245,48,1,451,3,-1,99999,-1,-1,-3,-1,1,1320
246,48,1,501,6,-1,99999,-1,-1,-3,-1,1,1320
247,48,1,374,5,-1,99999,-1,-1,-3,-1,1,1320
248,48,1,78,6,-1,99999,-1,-1,-3,-1,1,1320
249,48,1,202,10,-1,99999,-1,-1,-3,-1,1,1320
250,48,1,1206,9,-1,99999,-1,-1,-3,-1,1,1320
251,48,1,13,5,-1,99999,-1,-1,-3,-1,1,1320
252,48,1,113,2,-1,99999,-1,-1,-3,-1,1,1320
253,48,1,6,6,-1,99999,-1,-1,-3,-1,1,1320
254,48,1,27,10,-1,99999,-1,-1,-3,-1,1,1320
255,48,1,200,5,-1,99999,-1,-1,-3,-1,1,1320
256,48,1,86,8,-1,99999,-1,-1,-3,-1,1,1320
257,48,1,169,8,-1,99999,-1,-1,-3,-1,1,1320
258,48,1,56,1,-1,99999,-1,-1,-3,-1,1,1320
259,48,1,262,10,-1,99999,-1,-1,-3,-1,1,1320
260,48,1,1037,1,-1,99999,-1,-1,-3,-1,1,1320
261,48,1,457,3,-1,99999,-1,-1,-3,-1,1,1320
262,48,1,133,10,-1,99999,-1,-1,-3,-1,1,1320
263,48,1,36,8,-1,99999,-1,-1,-3,-1,1,1320
264,49,1,479,2,-1,99999,-1,-1,-3,-1,1,1320
265,49,1,102,2,-1,99999,-1,-1,-3,-1,1,1320
266,49,1,76,10,-1,99999,-1,-1,-3,-1,1,1320
267,49,1,1267,9,-1,99999,-1,-1,-3,-1,1,1320
268,49,1,345,6,-1,99999,-1,-1,-3,-1,1,1320
269,50,1,561,4,-1,99999,-1,-1,-3,-1,1,1380
270,50,1,1,10,-1,99999,-1,-1,-3,-1,1,1380
271,50,1,5,3,-1,99999,-1,-1,-3,-1,1,1380
272,50,1,925,2,-1,99999,-1,-1,-3,-1,1,1380
273,51,1,51,9,-1,99999,-1,-1,-3,-1,1,1440
274,51,1,86,8,-1,99999,-1,-1,-3,-1,1,1440
275,51,1,4,5,-1,99999,-1,-1,-3,-1,1,1440
276,51,1,250,5,-1,99999,-1,-1,-3,-1,1,1440
277,51,1,110,6,-1,99999,-1,-1,-3,-1,1,1440
278,51,1,189,4,-1,99999,-1,-1,-3,-1,1,1440
279,51,1,96,6,-1,99999,-1,-1,-3,-1,1,1440
280,51,1,185,9,-1,99999,-1,-1,-3,-1,1,1440
281,51,1,386,12,-1,99999,-1,-1,-3,-1,1,1440
282,51,1,1665,6,-1,99999,-1,-1,-3,-1,1,1440
283,51,1,31,9,-1,99999,-1,-1,-3,-1,1,1440
284,51,1,61,10,-1,99999,-1,-1,-3,-1,1,1440
285,51,1,3,7,-1,99999,-1,-1,-3,-1,1,1440
286,51,1,270,4,-1,99999,-1,-1,-3,-1,1,1440
287,51,1,114,2,-1,99999,-1,-1,-3,-1,1,1440
288,51,1,523,10,-1,99999,-1,-1,-3,-1,1,1440
289,51,1,145,8,-1,99999,-1,-1,-3,-1,1,1440
290,51,1,258,5,-1,99999,-1,-1,-3,-1,1,1440
291,51,1,68,3,-1,99999,-1,-1,-3,-1,1,1440
292,51,1,8,2,-1,99999,-1,-1,-3,-1,1,1440
293,51,1,6,10,-1,99999,-1,-1,-3,-1,1,1440
294,51,1,473,9,-1,99999,-1,-1,-3,-1,1,1440
295,51,1,274,12,-1,99999,-1,-1,-3,-1,1,1440
296,51,1,168,3,-1,99999,-1,-1,-3,-1,1,1440
297,51,1,898,3,-1,99999,-1,-1,-3,-1,1,1440
298,51,1,120,8,-1,99999,-1,-1,-3,-1,1,1440
299,51,1,355,2,-1,99999,-1,-1,-3,-1,1,1440
300,51,1,23,8,-1,99999,-1,-1,-3,-1,1,1440
301,51,1,570,6,-1,99999,-1,-1,-3,-1,1,1440
302,51,1,204,12,-1,99999,-1,-1,-3,-1,1,1440
303,51,1,925,4,-1,99999,-1,-1,-3,-1,1,1440
304,51,1,487,8,-1,99999,-1,-1,-3,-1,1,1440
305,51,1,803,3,-1,99999,-1,-1,-3,-1,1,1440
306,51,1,299,5,-1,99999,-1,-1,-3,-1,1,1440
307,51,1,174,6,-1,99999,-1,-1,-3,-1,1,1440
308,52,1,236,6,-1,99999,-1,-1,-3,-1,1,1500
309,52,1,834,12,-1,99999,-1,-1,-3,-1,1,1500
310,52,1,108,3,-1,99999,-1,-1,-3,-1,1,1500
311,52,1,17,10,-1,99999,-1,-1,-3,-1,1,1500
312,52,1,92,10,-1,99999,-1,-1,-3,-1,1,1500
313,52,1,430,9,-1,99999,-1,-1,-3,-1,1,1500
314,52,1,921,7,-1,99999,-1,-1,-3,-1,1,1500
315,52,1,47,10,-1,99999,-1,-1,-3,-1,1,1500
316,52,1,234,2,-1,99999,-1,-1,-3,-1,1,1500
317,52,1,53,3,-1,99999,-1,-1,-3,-1,1,1500
318,52,1,37,8,-1,99999,-1,-1,-3,-1,1,1500
319,52,1,1096,8,-1,99999,-1,-1,-3,-1,1,1500
320,52,1,383,5,-1,99999,-1,-1,-3,-1,1,1500
321,53,1,2,5,-1,99999,-1,-1,-3,-1,1,1500
322,53,1,67,5,-1,99999,-1,-1,-3,-1,1,1500
323,53,1,30,10,-1,99999,-1,-1,-3,-1,1,1500
324,53,1,1210,12,-1,99999,-1,-1,-3,-1,1,1500
325,53,1,96,10,-1,99999,-1,-1,-3,-1,1,1500
326,53,1,191,1,-1,99999,-1,-1,-3,-1,1,1500
327,53,1,263,11,-1,99999,-1,-1,-3,-1,1,1500
328,54,1,97,5,-1,99999,-1,-1,-3,-1,1,1500
329,54,1,68,3,-1,99999,-1,-1,-3,-1,1,1500
330,54,1,25,8,-1,99999,-1,-1,-3,-1,1,1500
331,54,1,161,4,-1,99999,-1,-1,-3,-1,1,1500
332,54,1,201,5,-1,99999,-1,-1,-3,-1,1,1500
333,54,1,8,3,-1,99999,-1,-1,-3,-1,1,1500
334,54,1,311,8,-1,99999,-1,-1,-3,-1,1,1500
335,55,1,814,12,-1,99999,-1,-1,-3,-1,1,1560
336,55,1,498,4,-1,99999,-1,-1,-3,-1,1,1560
337,55,1,391,6,-1,99999,-1,-1,-3,-1,1,1560
338,55,1,119,2,-1,99999,-1,-1,-3,-1,1,1560
339,55,1,16,6,-1,99999,-1,-1,-3,-1,1,1560
340,55,1,780,12,-1,99999,-1,-1,-3,-1,1,1560
341,55,1,88,6,-1,99999,-1,-1,-3,-1,1,1560
342,55,1,1342,4,-1,99999,-1,-1,-3,-1,1,1560
343,55,1,200,5,-1,99999,-1,-1,-3,-1,1,1560
344,55,1,4,2,-1,99999,-1,-1,-3,-1,1,1560
345,55,1,1020,8,-1,99999,-1,-1,-3,-1,1,1560
346,55,1,175,6,-1,99999,-1,-1,-3,-1,1,1560
347,55,1,515,6,-1,99999,-1,-1,-3,-1,1,1560
348,55,1,244,8,-1,99999,-1,-1,-3,-1,1,1560
349,55,1,1,1,-1,99999,-1,-1,-3,-1,1,1560
350,55,1,221,8,-1,99999,-1,-1,-3,-1,1,1560
351,55,1,1194,3,-1,99999,-1,-1,-3,-1,1,1560
352,55,1,3,7,-1,99999,-1,-1,-3,-1,1,1560
353,55,1,232,10,-1,99999,-1,-1,-3,-1,1,1560
354,56,1,1424,4,-1,99999,-1,-1,-3,-1,1,1620
355,56,1,0,4,-1,99999,-1,-1,-3,-1,1,1620
356,56,1,64,3,-1,99999,-1,-1,-3,-1,1,1620
357,56,1,243,6,-1,99999,-1,-1,-3,-1,1,1620
358,57,1,34,8,-1,99999,-1,-1,-3,-1,1,1680
359,57,1,110,7,-1,99999,-1,-1,-3,-1,1,1680
360,57,1,909,3,-1,99999,-1,-1,-3,-1,1,1680
361,57,1,664,6,-1,99999,-1,-1,-3,-1,1,1680
362,57,1,77,8,-1,99999,-1,-1,-3,-1,1,1680
363,57,1,197,4,-1,99999,-1,-1,-3,-1,1,1680
364,57,1,1245,9,-1,99999,-1,-1,-3,-1,1,1680
365,58,1,599,5,-1,99999,-1,-1,-3,-1,1,1740
366,58,1,191,6,-1,99999,-1,-1,-3,-1,1,1740
367,59,1,140,2,-1,99999,-1,-1,-3,-1,1,1800
368,60,1,176,5,-1,99999,-1,-1,-3,-1,1,1800
369,60,1,1003,1,-1,99999,-1,-1,-3,-1,1,1800
370,60,1,201,9,-1,99999,-1,-1,-3,-1,1,1800
371,60,1,330,6,-1,99999,-1,-1,-3,-1,1,1800
372,61,1,104,10,-1,99999,-1,-1,-3,-1,1,1860
373,61,1,5,7,-1,99999,-1,-1,-3,-1,1,1860
374,61,1,193,2,-1,99999,-1,-1,-3,-1,1,1860
375,61,1,112,8,-1,99999,-1,-1,-3,-1,1,1860
376,61,1,131,10,-1,99999,-1,-1,-3,-1,1,1860
377,61,1,756,3,-1,99999,-1,-1,-3,-1,1,1860
378,61,1,275,9,-1,99999,-1,-1,-3,-1,1,1860
379,61,1,199,9,-1,99999,-1,-1,-3,-1,1,1860
380,61,1,36,5,-1,99999,-1,-1,-3,-1,1,1860
381,61,1,42,1,-1,99999,-1,-1,-3,-1,1,1860
382,61,1,156,2,-1,99999,-1,-1,-3,-1,1,1860
383,61,1,885,6,-1,99999,-1,-1,-3,-1,1,1860
384,61,1,229,7,-1,99999,-1,-1,-3,-1,1,1860
385,61,1,937,3,-1,99999,-1,-1,-3,-1,1,1860
386,61,1,461,2,-1,99999,-1,-1,-3,-1,1,1860
387,61,1,455,7,-1,99999,-1,-1,-3,-1,1,1860
388,61,1,723,4,-1,99999,-1,-1,-3,-1,1,1860
389,62,1,947,5,-1,99999,-1,-1,-3,-1,1,1920
390,62,1,251,10,-1,99999,-1,-1,-3,-1,1,1920
391,63,1,637,6,-1,99999,-1,-1,-3,-1,1,1920
392,63,1,6,7,-1,99999,-1,-1,-3,-1,1,1920
393,63,1,288,6,-1,99999,-1,-1,-3,-1,1,1920
394,63,1,182,4,-1,99999,-1,-1,-3,-1,1,1920
395,63,1,27,3,-1,99999,-1,-1,-3,-1,1,1920
396,63,1,356,11,-1,99999,-1,-1,-3,-1,1,1920
397,63,1,212,8,-1,99999,-1,-1,-3,-1,1,1920
398,63,1,799,4,-1,99999,-1,-1,-3,-1,1,1920
399,63,1,14,7,-1,99999,-1,-1,-3,-1,1,1920
400,63,1,621,10,-1,99999,-1,-1,-3,-1,1,1920
401,63,1,204,4,-1,99999,-1,-1,-3,-1,1,1920
402,63,1,1465,7,-1,99999,-1,-1,-3,-1,1,1920
403,63,1,33,12,-1,99999,-1,-1,-3,-1,1,1920
404,63,1,89,7,-1,99999,-1,-1,-3,-1,1,1920
405,64,1,1,10,-1,99999,-1,-1,-3,-1,1,1980
406,65,1,422,4,-1,99999,-1,-1,-3,-1,1,1980
407,66,1,17,10,-1,99999,-1,-1,-3,-1,1,2040
408,66,1,28,8,-1,99999,-1,-1,-3,-1,1,2040
409,66,1,878,3,-1,99999,-1,-1,-3,-1,1,2040
410,66,1,196,6,-1,99999,-1,-1,-3,-1,1,2040
411,66,1,25,12,-1,99999,-1,-1,-3,-1,1,2040
412,66,1,167,10,-1,99999,-1,-1,-3,-1,1,2040
413,66,1,137,5,-1,99999,-1,-1,-3,-1,1,2040
414,66,1,212,7,-1,99999,-1,-1,-3,-1,1,2040
415,66,1,620,10,-1,99999,-1,-1,-3,-1,1,2040
416,66,1,132,5,-1,99999,-1,-1,-3,-1,1,2040
417,66,1,1642,7,-1,99999,-1,-1,-3,-1,1,2040
418,66,1,1392,10,-1,99999,-1,-1,-3,-1,1,2040
419,66,1,12,5,-1,99999,-1,-1,-3,-1,1,2040
420,66,1,56,5,-1,99999,-1,-1,-3,-1,1,2040
421,66,1,99,6,-1,99999,-1,-1,-3,-1,1,2040
422,67,1,827,4,-1,99999,-1,-1,-3,-1,1,2100
423,68,1,291,8,-1,99999,-1,-1,-3,-1,1,2100
424,68,1,840,10,-1,99999,-1,-1,-3,-1,1,2100
