order_id,order_dum,order_type,item,qty,facing,due_date,station,pod_id,status,finish_time,date,time_gen
111,39,1,3,11,-1,99999,-1,-1,-3,-1,1,660
112,39,1,643,4,-1,99999,-1,-1,-3,-1,1,660
113,39,1,454,1,-1,99999,-1,-1,-3,-1,1,660
114,40,1,35,5,-1,99999,-1,-1,-3,-1,1,660
115,41,1,2154,5,-1,99999,-1,-1,-3,-1,1,660
116,42,1,2410,2,-1,99999,-1,-1,-3,-1,1,660
117,42,1,603,6,-1,99999,-1,-1,-3,-1,1,660
118,42,1,1699,4,-1,99999,-1,-1,-3,-1,1,660
119,43,1,876,3,-1,99999,-1,-1,-3,-1,1,720
120,43,1,35,10,-1,99999,-1,-1,-3,-1,1,720
121,43,1,183,5,-1,99999,-1,-1,-3,-1,1,720
122,43,1,482,7,-1,99999,-1,-1,-3,-1,1,720
123,43,1,2093,2,-1,99999,-1,-1,-3,-1,1,720
124,43,1,577,2,-1,99999,-1,-1,-3,-1,1,720
125,43,1,1,11,-1,99999,-1,-1,-3,-1,1,720
126,44,1,5,4,-1,99999,-1,-1,-3,-1,1,720
127,45,1,1661,4,-1,99999,-1,-1,-3,-1,1,720
128,46,1,1538,2,-1,99999,-1,-1,-3,-1,1,720
129,46,1,1150,5,-1,99999,-1,-1,-3,-1,1,720
130,46,1,105,5,-1,99999,-1,-1,-3,-1,1,720
131,46,1,216,3,-1,99999,-1,-1,-3,-1,1,720
132,46,1,103,6,-1,99999,-1,-1,-3,-1,1,720
133,47,1,11,8,-1,99999,-1,-1,-3,-1,1,720
134,47,1,365,5,-1,99999,-1,-1,-3,-1,1,720
135,47,1,230,8,-1,99999,-1,-1,-3,-1,1,720
136,47,1,3,8,-1,99999,-1,-1,-3,-1,1,720
137,47,1,626,6,-1,99999,-1,-1,-3,-1,1,720
138,47,1,422,5,-1,99999,-1,-1,-3,-1,1,720
139,48,1,94,9,-1,99999,-1,-1,-3,-1,1,720
140,48,1,2241,4,-1,99999,-1,-1,-3,-1,1,720
141,49,1,109,7,-1,99999,-1,-1,-3,-1,1,720
142,49,1,1322,6,-1,99999,-1,-1,-3,-1,1,720
143,49,1,646,4,-1,99999,-1,-1,-3,-1,1,720
144,49,1,146,8,-1,99999,-1,-1,-3,-1,1,720
145,50,1,162,2,-1,99999,-1,-1,-3,-1,1,720
146,50,1,66,6,-1,99999,-1,-1,-3,-1,1,720
147,50,1,261,6,-1,99999,-1,-1,-3,-1,1,720
148,51,1,1789,3,-1,99999,-1,-1,-3,-1,1,780
149,51,1,179,8,-1,99999,-1,-1,-3,-1,1,780
150,51,1,436,2,-1,99999,-1,-1,-3,-1,1,780
151,51,1,561,3,-1,99999,-1,-1,-3,-1,1,780
152,51,1,167,8,-1,99999,-1,-1,-3,-1,1,780
153,51,1,785,6,-1,99999,-1,-1,-3,-1,1,780
154,51,1,17,8,-1,99999,-1,-1,-3,-1,1,780
155,51,1,702,8,-1,99999,-1,-1,-3,-1,1,780
156,51,1,60,5,-1,99999,-1,-1,-3,-1,1,780
157,52,1,1169,6,-1,99999,-1,-1,-3,-1,1,780
158,52,1,1709,2,-1,99999,-1,-1,-3,-1,1,780
159,52,1,145,2,-1,99999,-1,-1,-3,-1,1,780
160,52,1,136,12,-1,99999,-1,-1,-3,-1,1,780
161,53,1,649,6,-1,99999,-1,-1,-3,-1,1,900
162,53,1,838,8,-1,99999,-1,-1,-3,-1,1,900
163,54,1,495,11,-1,99999,-1,-1,-3,-1,1,900
164,55,1,8,5,-1,99999,-1,-1,-3,-1,1,900
165,56,1,400,8,-1,99999,-1,-1,-3,-1,1,900
166,56,1,104,10,-1,99999,-1,-1,-3,-1,1,900
167,57,1,203,6,-1,99999,-1,-1,-3,-1,1,960
168,57,1,2490,2,-1,99999,-1,-1,-3,-1,1,960
169,57,1,373,12,-1,99999,-1,-1,-3,-1,1,960
170,57,1,513,10,-1,99999,-1,-1,-3,-1,1,960
171,58,1,1515,4,-1,99999,-1,-1,-3,-1,1,960
172,59,1,39,6,-1,99999,-1,-1,-3,-1,1,960
173,59,1,788,2,-1,99999,-1,-1,-3,-1,1,960
174,59,1,77,3,-1,99999,-1,-1,-3,-1,1,960
175,60,1,1185,9,-1,99999,-1,-1,-3,-1,1,1020
176,61,1,38,6,-1,99999,-1,-1,-3,-1,1,1020
177,61,1,50,11,-1,99999,-1,-1,-3,-1,1,1020
178,61,1,183,4,-1,99999,-1,-1,-3,-1,1,1020
179,61,1,1040,4,-1,99999,-1,-1,-3,-1,1,1020
180,62,1,12,5,-1,99999,-1,-1,-3,-1,1,1020
181,63,1,381,11,-1,99999,-1,-1,-3,-1,1,1080
182,63,1,1329,2,-1,99999,-1,-1,-3,-1,1,1080
183,63,1,1169,2,-1,99999,-1,-1,-3,-1,1,1080
184,63,1,482,1,-1,99999,-1,-1,-3,-1,1,1080
185,63,1,685,7,-1,99999,-1,-1,-3,-1,1,1080
186,63,1,153,6,-1,99999,-1,-1,-3,-1,1,1080
187,63,1,1175,7,-1,99999,-1,-1,-3,-1,1,1080
188,64,1,1486,3,-1,99999,-1,-1,-3,-1,1,1080
189,65,1,253,10,-1,99999,-1,-1,-3,-1,1,1080
190,65,1,2273,4,-1,99999,-1,-1,-3,-1,1,1080
191,65,1,224,4,-1,99999,-1,-1,-3,-1,1,1080
192,66,1,19,7,-1,99999,-1,-1,-3,-1,1,1080
193,66,1,368,10,-1,99999,-1,-1,-3,-1,1,1080
194,67,1,34,8,-1,99999,-1,-1,-3,-1,1,1140
195,67,1,429,3,-1,99999,-1,-1,-3,-1,1,1140
196,67,1,1162,3,-1,99999,-1,-1,-3,-1,1,1140
197,67,1,1,12,-1,99999,-1,-1,-3,-1,1,1140
198,67,1,767,4,-1,99999,-1,-1,-3,-1,1,1140
199,67,1,439,5,-1,99999,-1,-1,-3,-1,1,1140
200,68,1,129,7,-1,99999,-1,-1,-3,-1,1,1140
201,68,1,473,7,-1,99999,-1,-1,-3,-1,1,1140
202,68,1,412,4,-1,99999,-1,-1,-3,-1,1,1140
203,68,1,139,5,-1,99999,-1,-1,-3,-1,1,1140
204,68,1,1702,1,-1,99999,-1,-1,-3,-1,1,1140
205,69,1,89,4,-1,99999,-1,-1,-3,-1,1,1140
206,69,1,138,8,-1,99999,-1,-1,-3,-1,1,1140
207,70,1,1687,3,-1,99999,-1,-1,-3,-1,1,1140
208,71,1,149,6,-1,99999,-1,-1,-3,-1,1,1200
209,71,1,5,4,-1,99999,-1,-1,-3,-1,1,1200
210,71,1,105,5,-1,99999,-1,-1,-3,-1,1,1200
211,72,1,1454,3,-1,99999,-1,-1,-3,-1,1,1200
212,72,1,2168,3,-1,99999,-1,-1,-3,-1,1,1200
213,73,1,16,7,-1,99999,-1,-1,-3,-1,1,1200
214,73,1,48,8,-1,99999,-1,-1,-3,-1,1,1200
215,74,1,581,8,-1,99999,-1,-1,-3,-1,1,1260
216,75,1,290,4,-1,99999,-1,-1,-3,-1,1,1260
217,76,1,76,10,-1,99999,-1,-1,-3,-1,1,1260
218,76,1,280,12,-1,99999,-1,-1,-3,-1,1,1260
219,76,1,61,8,-1,99999,-1,-1,-3,-1,1,1260
220,76,1,1512,5,-1,99999,-1,-1,-3,-1,1,1260
221,77,1,2064,4,-1,99999,-1,-1,-3,-1,1,1260
222,77,1,60,10,-1,99999,-1,-1,-3,-1,1,1260
223,78,1,1511,2,-1,99999,-1,-1,-3,-1,1,1260
224,78,1,751,6,-1,99999,-1,-1,-3,-1,1,1260
225,78,1,164,2,-1,99999,-1,-1,-3,-1,1,1260
226,79,1,145,10,-1,99999,-1,-1,-3,-1,1,1260
227,79,1,90,9,-1,99999,-1,-1,-3,-1,1,1260
228,79,1,230,3,-1,99999,-1,-1,-3,-1,1,1260
229,80,1,240,5,-1,99999,-1,-1,-3,-1,1,1320
230,81,1,11,7,-1,99999,-1,-1,-3,-1,1,1320
231,81,1,231,1,-1,99999,-1,-1,-3,-1,1,1320
232,81,1,0,7,-1,99999,-1,-1,-3,-1,1,1320
233,81,1,585,6,-1,99999,-1,-1,-3,-1,1,1320
234,81,1,42,8,-1,99999,-1,-1,-3,-1,1,1320
235,82,1,146,12,-1,99999,-1,-1,-3,-1,1,1320
236,82,1,165,11,-1,99999,-1,-1,-3,-1,1,1320
237,82,1,330,8,-1,99999,-1,-1,-3,-1,1,1320
238,82,1,125,8,-1,99999,-1,-1,-3,-1,1,1320
239,82,1,555,9,-1,99999,-1,-1,-3,-1,1,1320
240,82,1,37,2,-1,99999,-1,-1,-3,-1,1,1320
241,83,1,1032,10,-1,99999,-1,-1,-3,-1,1,1380
242,84,1,10,8,-1,99999,-1,-1,-3,-1,1,1380
243,84,1,227,5,-1,99999,-1,-1,-3,-1,1,1380
244,84,1,311,2,-1,99999,-1,-1,-3,-1,1,1380
245,84,1,12,6,-1,99999,-1,-1,-3,-1,1,1380
246,85,1,217,9,-1,99999,-1,-1,-3,-1,1,1380
247,85,1,598,2,-1,99999,-1,-1,-3,-1,1,1380
248,86,1,1474,6,-1,99999,-1,-1,-3,-1,1,1380
249,87,1,35,9,-1,99999,-1,-1,-3,-1,1,1380
250,88,1,7,7,-1,99999,-1,-1,-3,-1,1,1380
251,88,1,856,8,-1,99999,-1,-1,-3,-1,1,1380
252,88,1,41,3,-1,99999,-1,-1,-3,-1,1,1380
253,89,1,1065,4,-1,99999,-1,-1,-3,-1,1,1440
254,90,1,487,5,-1,99999,-1,-1,-3,-1,1,1440
255,91,1,484,5,-1,99999,-1,-1,-3,-1,1,1440
256,91,1,332,8,-1,99999,-1,-1,-3,-1,1,1440
257,92,1,391,8,-1,99999,-1,-1,-3,-1,1,1440
258,93,1,9,10,-1,99999,-1,-1,-3,-1,1,1500
259,93,1,763,3,-1,99999,-1,-1,-3,-1,1,1500
260,93,1,5,3,-1,99999,-1,-1,-3,-1,1,1500
261,94,1,1592,10,-1,99999,-1,-1,-3,-1,1,1500
262,94,1,323,7,-1,99999,-1,-1,-3,-1,1,1500
263,95,1,132,4,-1,99999,-1,-1,-3,-1,1,1500
264,96,1,109,8,-1,99999,-1,-1,-3,-1,1,1620
265,96,1,519,6,-1,99999,-1,-1,-3,-1,1,1620
266,96,1,256,1,-1,99999,-1,-1,-3,-1,1,1620
267,96,1,287,3,-1,99999,-1,-1,-3,-1,1,1620
268,96,1,61,2,-1,99999,-1,-1,-3,-1,1,1620
269,96,1,208,6,-1,99999,-1,-1,-3,-1,1,1620
270,96,1,574,10,-1,99999,-1,-1,-3,-1,1,1620
271,97,1,11,1,-1,99999,-1,-1,-3,-1,1,1620
272,98,1,862,6,-1,99999,-1,-1,-3,-1,1,1620
273,98,1,429,4,-1,99999,-1,-1,-3,-1,1,1620
274,99,1,24,7,-1,99999,-1,-1,-3,-1,1,1680
275,99,1,475,3,-1,99999,-1,-1,-3,-1,1,1680
276,99,1,7,8,-1,99999,-1,-1,-3,-1,1,1680
277,99,1,226,11,-1,99999,-1,-1,-3,-1,1,1680
278,99,1,117,10,-1,99999,-1,-1,-3,-1,1,1680
279,100,1,40,12,-1,99999,-1,-1,-3,-1,1,1680
280,101,1,383,12,-1,99999,-1,-1,-3,-1,1,1680
281,101,1,734,9,-1,99999,-1,-1,-3,-1,1,1680
282,101,1,1982,1,-1,99999,-1,-1,-3,-1,1,1680
283,101,1,100,3,-1,99999,-1,-1,-3,-1,1,1680
284,102,1,13,12,-1,99999,-1,-1,-3,-1,1,1680
285,102,1,2370,2,-1,99999,-1,-1,-3,-1,1,1680
286,102,1,110,6,-1,99999,-1,-1,-3,-1,1,1680
287,103,1,340,8,-1,99999,-1,-1,-3,-1,1,1680
288,103,1,1569,1,-1,99999,-1,-1,-3,-1,1,1680
289,104,1,6,4,-1,99999,-1,-1,-3,-1,1,1740
290,104,1,33,2,-1,99999,-1,-1,-3,-1,1,1740
291,105,1,92,7,-1,99999,-1,-1,-3,-1,1,1740
292,106,1,68,9,-1,99999,-1,-1,-3,-1,1,1800
293,106,1,577,6,-1,99999,-1,-1,-3,-1,1,1800
294,106,1,40,3,-1,99999,-1,-1,-3,-1,1,1800
295,107,1,367,7,-1,99999,-1,-1,-3,-1,1,1800
296,107,1,16,11,-1,99999,-1,-1,-3,-1,1,1800
297,107,1,1301,3,-1,99999,-1,-1,-3,-1,1,1800
298,107,1,97,6,-1,99999,-1,-1,-3,-1,1,1800
299,107,1,88,4,-1,99999,-1,-1,-3,-1,1,1800
300,107,1,1192,4,-1,99999,-1,-1,-3,-1,1,1800
301,107,1,2897,2,-1,99999,-1,-1,-3,-1,1,1800
302,107,1,96,12,-1,99999,-1,-1,-3,-1,1,1800
303,108,1,2122,2,-1,99999,-1,-1,-3,-1,1,1800
304,109,1,143,7,-1,99999,-1,-1,-3,-1,1,1800
305,109,1,69,8,-1,99999,-1,-1,-3,-1,1,1800
306,109,1,46,8,-1,99999,-1,-1,-3,-1,1,1800
307,109,1,179,4,-1,99999,-1,-1,-3,-1,1,1800
308,109,1,216,10,-1,99999,-1,-1,-3,-1,1,1800
309,109,1,1096,6,-1,99999,-1,-1,-3,-1,1,1800
310,109,1,136,11,-1,99999,-1,-1,-3,-1,1,1800
311,110,1,49,8,-1,99999,-1,-1,-3,-1,1,1860
312,110,1,2080,2,-1,99999,-1,-1,-3,-1,1,1860
313,110,1,288,9,-1,99999,-1,-1,-3,-1,1,1860
314,110,1,595,8,-1,99999,-1,-1,-3,-1,1,1860
315,111,1,850,4,-1,99999,-1,-1,-3,-1,1,1920
316,111,1,214,8,-1,99999,-1,-1,-3,-1,1,1920
317,112,1,589,6,-1,99999,-1,-1,-3,-1,1,1920
318,112,1,1364,3,-1,99999,-1,-1,-3,-1,1,1920
319,112,1,1311,2,-1,99999,-1,-1,-3,-1,1,1920
320,112,1,1428,1,-1,99999,-1,-1,-3,-1,1,1920
321,112,1,94,1,-1,99999,-1,-1,-3,-1,1,1920
322,112,1,627,1,-1,99999,-1,-1,-3,-1,1,1920
323,112,1,1809,4,-1,99999,-1,-1,-3,-1,1,1920
324,112,1,5,4,-1,99999,-1,-1,-3,-1,1,1920
325,112,1,578,10,-1,99999,-1,-1,-3,-1,1,1920
326,112,1,1421,10,-1,99999,-1,-1,-3,-1,1,1920
327,113,1,1402,10,-1,99999,-1,-1,-3,-1,1,1920
328,114,1,240,12,-1,99999,-1,-1,-3,-1,1,1980
329,114,1,1487,4,-1,99999,-1,-1,-3,-1,1,1980
330,114,1,2007,2,-1,99999,-1,-1,-3,-1,1,1980
331,114,1,760,8,-1,99999,-1,-1,-3,-1,1,1980
332,114,1,429,1,-1,99999,-1,-1,-3,-1,1,1980
333,114,1,1177,10,-1,99999,-1,-1,-3,-1,1,1980
334,114,1,414,4,-1,99999,-1,-1,-3,-1,1,1980
335,115,1,21,2,-1,99999,-1,-1,-3,-1,1,1980
336,115,1,25,4,-1,99999,-1,-1,-3,-1,1,1980
337,115,1,940,3,-1,99999,-1,-1,-3,-1,1,1980
338,116,1,1716,7,-1,99999,-1,-1,-3,-1,1,1980
339,116,1,542,3,-1,99999,-1,-1,-3,-1,1,1980
340,116,1,56,10,-1,99999,-1,-1,-3,-1,1,1980
341,117,1,1244,7,-1,99999,-1,-1,-3,-1,1,1980
342,117,1,156,5,-1,99999,-1,-1,-3,-1,1,1980
343,117,1,271,8,-1,99999,-1,-1,-3,-1,1,1980
344,117,1,1174,10,-1,99999,-1,-1,-3,-1,1,1980
345,117,1,11,12,-1,99999,-1,-1,-3,-1,1,1980
346,117,1,39,6,-1,99999,-1,-1,-3,-1,1,1980
347,117,1,224,9,-1,99999,-1,-1,-3,-1,1,1980
348,117,1,1225,8,-1,99999,-1,-1,-3,-1,1,1980
349,118,1,1,11,-1,99999,-1,-1,-3,-1,1,1980
350,118,1,195,11,-1,99999,-1,-1,-3,-1,1,1980
351,119,1,123,8,-1,99999,-1,-1,-3,-1,1,1980
352,119,1,14,9,-1,99999,-1,-1,-3,-1,1,1980
353,119,1,700,2,-1,99999,-1,-1,-3,-1,1,1980
354,120,1,374,3,-1,99999,-1,-1,-3,-1,1,2040
355,120,1,2084,2,-1,99999,-1,-1,-3,-1,1,2040
356,120,1,133,2,-1,99999,-1,-1,-3,-1,1,2040
357,120,1,78,10,-1,99999,-1,-1,-3,-1,1,2040
358,120,1,301,8,-1,99999,-1,-1,-3,-1,1,2040
359,120,1,164,4,-1,99999,-1,-1,-3,-1,1,2040
360,120,1,199,10,-1,99999,-1,-1,-3,-1,1,2040
361,120,1,1413,9,-1,99999,-1,-1,-3,-1,1,2040
362,120,1,504,9,-1,99999,-1,-1,-3,-1,1,2040
363,120,1,2797,3,-1,99999,-1,-1,-3,-1,1,2040
364,120,1,804,10,-1,99999,-1,-1,-3,-1,1,2040
365,120,1,1,8,-1,99999,-1,-1,-3,-1,1,2040
366,120,1,446,7,-1,99999,-1,-1,-3,-1,1,2040
367,121,1,2115,2,-1,99999,-1,-1,-3,-1,1,2040
368,121,1,596,7,-1,99999,-1,-1,-3,-1,1,2040
369,121,1,22,8,-1,99999,-1,-1,-3,-1,1,2040
370,121,1,582,11,-1,99999,-1,-1,-3,-1,1,2040
371,121,1,228,5,-1,99999,-1,-1,-3,-1,1,2040
372,122,1,182,11,-1,99999,-1,-1,-3,-1,1,2040
373,123,1,10,5,-1,99999,-1,-1,-3,-1,1,2100
374,123,1,344,4,-1,99999,-1,-1,-3,-1,1,2100
375,124,1,306,4,-1,99999,-1,-1,-3,-1,1,2100
376,124,1,103,4,-1,99999,-1,-1,-3,-1,1,2100
377,124,1,28,8,-1,99999,-1,-1,-3,-1,1,2100
378,124,1,2253,3,-1,99999,-1,-1,-3,-1,1,2100
379,124,1,381,2,-1,99999,-1,-1,-3,-1,1,2100
380,124,1,805,8,-1,99999,-1,-1,-3,-1,1,2100
381,124,1,1389,2,-1,99999,-1,-1,-3,-1,1,2100
382,124,1,158,2,-1,99999,-1,-1,-3,-1,1,2100
383,124,1,211,4,-1,99999,-1,-1,-3,-1,1,2100
384,125,1,96,8,-1,99999,-1,-1,-3,-1,1,2100
385,125,1,580,6,-1,99999,-1,-1,-3,-1,1,2100
386,126,1,126,12,-1,99999,-1,-1,-3,-1,1,2100
387,127,1,1957,4,-1,99999,-1,-1,-3,-1,1,2160
388,127,1,294,8,-1,99999,-1,-1,-3,-1,1,2160
389,128,1,177,2,-1,99999,-1,-1,-3,-1,1,2160
390,129,1,1305,9,-1,99999,-1,-1,-3,-1,1,2160
391,130,1,282,5,-1,99999,-1,-1,-3,-1,1,2160
392,131,1,258,8,-1,99999,-1,-1,-3,-1,1,2220
393,132,1,407,12,-1,99999,-1,-1,-3,-1,1,2280
394,133,1,243,4,-1,99999,-1,-1,-3,-1,1,2280
395,133,1,71,7,-1,99999,-1,-1,-3,-1,1,2280
396,134,1,587,3,-1,99999,-1,-1,-3,-1,1,2280
397,134,1,1776,2,-1,99999,-1,-1,-3,-1,1,2280
398,134,1,936,12,-1,99999,-1,-1,-3,-1,1,2280
399,134,1,80,4,-1,99999,-1,-1,-3,-1,1,2280
400,134,1,539,8,-1,99999,-1,-1,-3,-1,1,2280
401,134,1,294,10,-1,99999,-1,-1,-3,-1,1,2280
402,134,1,86,7,-1,99999,-1,-1,-3,-1,1,2280
403,135,1,604,3,-1,99999,-1,-1,-3,-1,1,2280
404,135,1,439,12,-1,99999,-1,-1,-3,-1,1,2280
405,135,1,2151,2,-1,99999,-1,-1,-3,-1,1,2280
406,136,1,35,3,-1,99999,-1,-1,-3,-1,1,2340
407,136,1,173,2,-1,99999,-1,-1,-3,-1,1,2340
408,136,1,138,5,-1,99999,-1,-1,-3,-1,1,2340
409,136,1,103,9,-1,99999,-1,-1,-3,-1,1,2340
410,136,1,10,7,-1,99999,-1,-1,-3,-1,1,2340
411,137,1,788,4,-1,99999,-1,-1,-3,-1,1,2400
412,138,1,1809,2,-1,99999,-1,-1,-3,-1,1,2400
413,138,1,3,5,-1,99999,-1,-1,-3,-1,1,2400
414,138,1,0,6,-1,99999,-1,-1,-3,-1,1,2400
415,138,1,1106,2,-1,99999,-1,-1,-3,-1,1,2400
416,139,1,988,5,-1,99999,-1,-1,-3,-1,1,2460
417,139,1,639,6,-1,99999,-1,-1,-3,-1,1,2460
418,139,1,388,5,-1,99999,-1,-1,-3,-1,1,2460
419,139,1,140,4,-1,99999,-1,-1,-3,-1,1,2460
420,140,1,122,3,-1,99999,-1,-1,-3,-1,1,2460
421,140,1,1519,4,-1,99999,-1,-1,-3,-1,1,2460
422,140,1,805,4,-1,99999,-1,-1,-3,-1,1,2460
423,140,1,632,11,-1,99999,-1,-1,-3,-1,1,2460
